"","word","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","ANC446SIU64J6","A1WXZPUAXDE0DQ","A14N0AMVXOBZYH","A911XMMVXT7IU","AY1ZVSTHEQDH8","A12QOWM20FCN2Q","A2LFX0LP92GLCQ","A3T8CCUYDNT61C","ARNTOT4L28BBP","A1RCM1Y87J0FGW","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2I2OHYPL49ZAI","A38UOBWJF4WFGG","AJDL05304W8E","AOTSROWZG1XS1","AWZ83IBW10B96","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A5E076UK5CA9J","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2MSCP411YP41Q","A1GAARR4GOOZCO","A2U750ON775R3L","AZTDJC8RWO5C5","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1RE0RBV10VAVC","A3NOO9K3CY1YU5","ANDPWG91K8OEX","AKEZ83FQITFD8","AM7UBKT777C3R","A2AB80GWC0LU0P","A2EAIMII6MSIO5","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A3M0KT6KUJEZD1","A2NJGU26SOMOKV","A3UDP95JGEX3H1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AEUGCBFJPU0MX","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3QJPB0NZU5PY1","A7LIT8S8LGRAH","ANL7UI5ES4L18","AEX85SLEN727","A1FNEVG87BS5K0","A2GNS1SQLQNMR2","A1VXGA62J77RO","A2BJ35SLVKCUL7","A1H314LD953G5Q","AOZ06WXWI630","ACTW5YEWV9OR0","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A1W079WCHEQKX6","ALE5RDP8XZL3","AK9FN3FCOY9Q2","A3EQVDHHKZRC0K","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A37I1ETWW49IZO","A3OQ1JKWS02NMF","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","A1U1QL617G5DU3","A2DGJ8T7C3HMCQ","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","A21TTUZSQ5ZE6C","A35QV79054LGTU","A127R5QI5OGBIK","A2VCTDV17CKH2X","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2JRWVPVWD1KAS","A3EZCOCQU4QNCO"
"930","that",-7.78044429155991,-54.0070058979065,-8.53200222678548,NA,-66.2285999430892,-22.8980751452766,NA,-70.9088272921892,-38.7990110701928,-50.961227884136,-107.556603879637,-42.2740829323522,-30.1977500069646,4.31366968827721,-60.046976485899,-92.7485255910281,-19.829627280891,-23.4115019312725,58.0490749639182,-43.3315984265397,-25.1420016324899,-74.257098510956,-132.448876479253,-56.8401162991775,39.2114506146875,154.210432713376,-87.0992927582978,-70.6215954168488,-65.4500015571062,43.2401076065135,90.2086288547377,31.4935124875134,-9.85625889859185,-77.6569105354553,-5.49384839764435,9.03307996795473,4.31866409262107,-87.7972935999537,-21.3573462086034,-21.0154709361294,15.6419667701451,NA,-52.320480788803,-62.4395720919687,-80.6007113746173,42.1705388919124,-36.8452571239724,1.5331029434457,265.963337899391,NA,-43.7971687553124,24.2916592540085,-24.3023642816985,-13.1774813976994,-48.3790398987189,-62.2454132309858,-29.9621827427552,40.1860761752934,-33.0709689201516,-76.286401409899,1.52161716866201,-42.8274506078852,-52.1973762653413,-12.5894173443791,-36.0507168327791,23.8578275142243,-20.6746721287155,-109.627328551537,-50.4805358535911,-3.5969563705556,33.5551253532218,-7.82266607508109,502.668674319796,-58.8269809696369,88.2859932249454,-51.5556760763675,-34.199634320752,-26.4929334956993,NA,33.2760103855364,10.7211401656666,-77.1004207171959,-10.195747510461,110.65511082582,74.5576004445497,99.3012510896751,-17.0949201800368,-30.2722663610583,-25.0705475051227,-98.4103408600068,-14.0655302594409,33.751329106854,50.9642204106246,-24.3165669348095,-36.109586440329,-50.4656143702685,-145.974362519993,12.4790235146756
"931","had",-38.1614065974198,-29.3472220189743,-63.9103295909178,NA,-49.8879647391916,-139.725007619523,NA,-70.4966770604775,-31.7264810542405,-11.3275831722602,-117.084959216691,-38.2635475044816,124.859123269301,-30.0463234556961,-42.0152211178703,31.635255413711,42.678017349121,-19.822444732733,77.5616798473947,-56.7861527407527,11.6757957462718,-16.5158631249786,49.9752766293268,-94.6758741460287,53.9960254361056,-0.90027590256492,269.080402141885,8.88287348754351,88.5645061560373,-1.04996890131304,-101.774821020944,55.7187547837503,-6.59400048863273,-108.765049037776,-5.45860664463662,-19.1763195594053,-25.7116161090394,-72.562087073375,-31.4336315405503,8.72351160841234,-0.103237987011631,NA,143.078911463206,-41.1333977573261,-46.7206386235385,43.2793711783309,-50.0007523575794,-29.7884050314441,83.63372144822,81.9572392529505,-34.7611648423482,7.09556881636062,-28.0173656171262,5.6985821044729,-20.9149950835114,-25.445690383955,-52.2350763095838,-51.2117735859989,-2.45900539971402,14.5297759083234,-45.1433860992378,3.7345478741309,-30.5038095096373,7.94290805131904,-31.156574648571,-34.1437669543008,-9.61415549036045,40.8739158556414,-43.4638296757323,29.2425491076823,19.4275855696576,-24.7008384069164,-27.1216356780653,-51.8462933838258,85.4945422149162,45.7654726028758,-13.57501191805,-8.82690512211233,NA,-13.9087188030522,-5.3930915404676,-93.2332042956182,-11.289568263648,55.8452489742461,49.9477504340372,68.2202584290452,-50.56831574752,-31.7957912650614,-0.686720437135149,-25.019093783047,258.364467754569,109.143358740938,69.9526760867279,33.0924865296486,-35.264283675189,-78.8406076737822,-100.759646759439,-8.06952336187527
"932","been",-22.7804442915599,-69.0070058979065,-17.5320022267855,NA,-80.2285999430892,-98.8980751452766,NA,-85.9088272921892,28.2009889298072,-8.96122788413599,-198.556603879637,-57.2740829323522,43.8022499930354,-21.6863303117228,-60.046976485899,108.251474408972,76.170372719109,-22.4115019312725,40.0490749639182,-83.3315984265397,-35.1420016324899,-64.257098510956,-6.44887647925303,-34.8401162991775,-60.7885493853125,185.210432713376,-96.0992927582978,176.378404583151,-33.4500015571062,43.2401076065135,-128.791371145262,22.4935124875134,-26.8562588985919,-77.6569105354553,-4.49384839764435,-10.9669200320453,-11.6813359073789,-163.797293599954,-34.3573462086035,-24.0154709361294,15.6419667701451,NA,-63.320480788803,-77.4395720919687,-70.6007113746173,-29.8294611080876,-33.8452571239724,-78.4668970565543,-55.0366621006091,200.054908747012,-63.7971687553124,-7.70834074599151,-34.3023642816985,-39.1774813976994,11.6209601012811,-14.2454132309858,-54.9621827427552,-37.8139238247066,3.92903107984839,-34.286401409899,-70.478382831338,56.1725493921148,22.8026237346587,-2.5894173443791,-12.0507168327791,-0.142172485775745,259.325327871285,-93.6273285515367,-19.4805358535911,96.4030436294444,22.5551253532218,-28.8226660750811,-90.3313256802043,-54.8269809696369,-101.714006775055,-24.5556760763675,355.800365679248,5.50706650430073,NA,120.276010385536,10.7211401656666,-15.1004207171959,-12.195747510461,158.65511082582,146.55760044455,66.3012510896751,-35.0949201800368,-62.2722663610583,-49.0705475051227,-83.4103408600068,58.9344697405591,-16.248670893146,35.9642204106246,-5.31656693480952,-26.109586440329,27.5343856297315,-105.974362519993,20.4790235146756
"933","out",-22.1614065974198,-76.3472220189743,-42.9103295909178,NA,-49.8879647391916,-62.725007619523,NA,-86.4966770604775,-40.7264810542405,16.6724168277398,147.915040783309,-53.2635475044816,-39.1408767306992,43.9536765443039,-26.0152211178703,-2.36474458628903,-100.321982650879,-20.822444732733,77.5616798473947,6.21384725924728,11.6757957462718,-96.5158631249786,-123.024723370673,-60.6758741460287,-56.0039745638944,-93.9002759025649,-65.9195978581153,180.882873487543,-4.43549384396273,30.950031098687,-133.774821020944,72.7187547837503,10.4059995113673,-78.7650490377761,-4.45860664463662,-19.1763195594053,-25.7116161090394,333.437912926625,29.5663684594497,-47.2764883915877,5.89676201298837,NA,130.078911463206,-47.1333977573261,82.2793613764615,43.2793711783309,-61.0007523575794,2.21159496855587,75.63372144822,NA,68.2388351576518,-8.90443118363938,-28.0173656171262,-12.3014178955271,16.0850049164886,-10.445690383955,-19.2350763095838,43.7882264140011,8.54099460028598,-6.47022409167656,5.85661390076223,19.7345478741309,-97.5038095096373,-12.057091948681,-7.15657464857099,-10.1437669543008,-149.61415549036,0.873915855641397,-42.4638296757323,69.2425491076823,-19.5724144303424,46.2991615930836,-44.1216356780653,62.1537066161742,-74.5054577850838,-38.2345273971242,-63.57501191805,-56.8269051221123,NA,66.0912811969478,2.6069084595324,-32.2332042956182,-15.289568263648,55.8452489742461,87.9477504340372,40.2202584290453,20.4316842524799,-37.7957912650614,31.3132795628649,-56.019093783047,46.3644677545687,-40.8566412590623,21.9526760867279,-4.90751347035141,-35.264283675189,-94.8406076737822,-47.7596467594389,-32.0695233618753
"934","of",11.4576310967204,-67.6874381400422,-28.28865695505,NA,-57.5473295352941,-99.5519400937694,NA,-55.0845268287658,-38.6539510382882,-12.6939384603844,-58.6133145537443,-65.2530120766111,40.9159965455662,-44.4063165996694,-39.9834657498415,-61.9809635815499,-107.814338020867,-3.23338753419353,34.0742847308711,-32.2407070549657,8.49359312503353,-18.7746277390012,-96.6005702620933,-31.5116319928799,-21.2193997424762,-77.010984518506,-95.7399029579327,-33.6126576080642,-21.4209861308193,10.6599545908604,-58.7582708966261,-13.0560029200128,-20.3317420786736,-79.873187540097,-3.42336489162888,2.61428091323477,-7.74189631069986,-142.326880546796,-13.5099168724972,-13.5375058470459,-4.84844274416834,NA,160.478303715216,-24.8272234226836,-1.84056587245967,12.3882034647495,-75.1562475911864,-29.109913006334,-20.695895002951,NA,23.274839070616,21.8994783787128,18.2676330474461,-27.4253543933548,-4.45095026830378,-36.6459675369243,93.4920301235876,-48.6096233472912,-12.8470418792764,140.345953226546,-17.8083893671375,54.296546356147,-17.8102427539332,-11.5247665529828,-10.2624324643629,-28.1453614228259,-38.5536388520054,-27.6248397371805,-64.4471234978735,2.08205458592012,-73.6999542139066,-42.5790107387518,-89.9119456759262,-39.8656057980147,-117.296908795113,-40.9133787178809,-32.9503895153481,8.83912325147461,NA,-2.09344799164082,42.4926767533982,-96.3659878740405,-16.3833890168349,97.0353871226724,72.3379004235246,-29.8607342315846,74.9582886849967,-36.3193161690645,-48.3028933691476,-36.6278467060872,31.7944657685783,14.5353883750213,8.94113176283123,-15.4984600058933,-14.4189809100491,-78.2156009772959,-129.544930998885,25.3819297615738
"935","the",24.8385934025802,-61.3472220189743,22.0896704090822,NA,-77.8879647391916,-50.725007619523,NA,-86.4966770604775,-16.7264810542405,-72.3275831722602,-10.0849592166907,-54.2635475044816,-5.14087673069919,11.9536765443039,-10.0152211178703,-82.364744586289,-77.321982650879,-20.822444732733,30.5616798473946,-16.7861527407527,21.6757957462718,-36.5158631249786,65.9752766293268,-49.6758741460287,-46.0039745638944,-93.9002759025649,-88.9195978581153,-42.1171265124565,15.5645061560373,46.950031098687,-55.7748210209442,24.7187547837503,-38.5940004886327,-108.765049037776,-12.4586066446366,-29.1763195594053,-9.71161610903939,-308.562087073375,94.5663684594497,-49.2764883915877,-15.1032379870116,NA,366.078911463206,-39.1333977573261,-29.7206386235385,11.2793711783309,-27.0007523575794,-125.788405031444,-20.36627855178,12.9572392529505,90.2388351576518,7.09556881636062,1.98263438287379,-20.3014178955271,271.085004916489,-25.445690383955,3.7649236904162,121.788226414001,30.540994600286,172.529775908323,-52.1433860992378,231.734547874131,-37.5038095096373,-12.057091948681,16.843425351429,-82.1437669543008,-19.6141554903605,-32.1260841443586,-74.4638296757323,-4.75745089231774,0.427585569657636,23.2991615930836,-106.121635678065,88.1537066161742,105.494542214916,-21.2345273971242,146.42498808195,-24.8269051221123,NA,59.0912811969478,-4.3930915404676,-0.233204295618197,-27.289568263648,23.8452489742461,-9.05224956596281,59.2202584290453,-0.568315747520059,-69.7957912650614,-40.6867204371351,151.980906216953,216.364467754569,-20.8566412590623,21.9526760867279,11.0924865296486,214.735716324811,-109.840607673782,-88.7596467594389,-70.0695233618753
"936","power",-25.3994819857,-61.6667897768386,3.84632513734681,NA,-20.5692351469868,78.9288573289699,NA,-84.320977523901,26.1284589138549,-102.594872596012,-75.0282485425834,-14.2846183602227,203.74537671677,25.6736628322505,-14.0787318539277,81.8676934042328,-117.337271910903,-56.0005591298121,100.536470080442,90.1229558876733,8.04020098874842,-31.9983338969334,165.126970412167,-64.0043584523263,-75.5731242067307,-97.6788586706828,89.7210123415196,213.873935678759,260.53549072975,175.53018411434,-29.8079212695804,28.2682701912764,-29.118517308551,-86.5487720331344,-30.5290901506521,7.24247949531471,-12.6510557057185,-97.0325001265325,30.7189391233434,-85.7544534806712,60.3871715273018,NA,-71.7198730408124,56.2542535733888,-55.4807841256961,25.0617066054938,-40.6897618903653,208.854610918336,-20.7070456494381,198.152578241074,38.1668273317234,-22.5122503083436,49.4126370537292,-14.0535448998716,-18.8430847139265,-50.0451360780166,-16.6892891759266,68.5839259365857,55.3170675594108,-101.102578728121,139.186620436562,-36.3894490899013,15.1090569789547,-3.12174274007723,31.0551409830128,-62.1405780172507,48.2648112329296,342.871427041285,-27.4972420314499,260.563538151207,-92.317334863214,-13.9444937432457,-27.5410156823434,-21.807668555448,151.077444234975,-11.8768247556108,NA,-28.1589618692862,NA,-14.539260425875,-5.16462812819923,-107.967637138774,-31.101926757274,22.4649726773934,-19.8325495449377,-6.61775624969508,-99.6215246125536,47.2512585429448,262.54562542689,-6.80158793696658,39.5044717265495,68.3592994727704,-16.0242352654787,-9.72562039926763,203.045110794531,-83.0906210667548,-118.189078280547,-20.9724296087735
"937","of",-19.5423689032796,-67.6874381400422,-20.28865695505,NA,-47.5473295352941,-71.5519400937694,NA,-72.0845268287658,-6.65395103828822,-47.6939384603844,1.38668544625569,-3.2530120766111,-0.084003454433789,3.59368340033061,-7.98346574984155,-54.9809635815499,-57.8143380208671,-3.23338753419353,82.0742847308711,42.7592929450343,-11.5064068749665,-28.7746277390012,15.3994297379067,-53.5116319928799,-31.2193997424762,-77.010984518506,-18.7399029579327,-1.6126576080642,0.579013869180743,146.65995459086,-12.7582708966261,42.9439970799872,-3.33174207867361,-49.873187540097,28.5766351083711,2.61428091323477,-24.7418963106999,183.673119453204,4.4900831275028,-38.5375058470459,65.1515572558317,NA,-48.5216962847844,9.17277657731642,-81.8405658724596,-3.61179653525055,-16.1562475911864,162.890086993666,63.304104997049,NA,102.274839070616,21.8994783787128,58.2676330474461,-35.4253543933548,-64.4509502683038,10.3540324630758,166.492030123588,123.390376652709,16.1529581207236,136.345953226546,-36.8083893671375,64.296546356147,61.1897572460668,-1.52476655298283,109.737567535637,43.8546385771741,-18.5536388520055,-67.6248397371805,88.5528765021265,52.0820545859201,-0.69995421390653,170.420989261248,3.0880543240738,-90.8656057980147,72.7030912048869,-12.9133787178809,NA,-7.16087674852539,NA,-40.0934479916408,25.4926767533982,-49.3659878740405,-35.3833890168349,-7.96461287732762,93.3379004235246,43.1392657684154,125.958288684997,100.680683830935,-1.30289336914761,-28.6278467060872,33.7944657685783,-5.4646116249787,24.9411317628312,-14.4984600058933,-14.4189809100491,62.7843990227041,-50.5449309988849,46.3819297615738
"938","the",-53.1614065974198,-45.3472220189743,-9.91032959091776,NA,-12.8879647391916,-48.725007619523,NA,-86.4966770604775,-54.7264810542405,-29.3275831722602,-87.0849592166906,-6.26354750448163,5.85912326930081,-15.0463234556961,-74.0152211178703,-120.364744586289,-127.321982650879,-4.82244473273304,44.5616798473946,-114.786152740753,1.67579574627183,-66.5158631249786,-169.024723370673,-60.6758741460287,-46.0039745638944,-77.9002759025649,3.08040214188473,-18.1171265124565,-24.4354938439627,86.950031098687,-70.7748210209442,344.71875478375,-6.59400048863273,-97.7650490377761,43.5413933553634,-19.1763195594053,-9.71161610903939,-135.562087073375,1.56636845944968,126.723511608412,279.896762012988,NA,-33.9210885367937,-42.1333977573261,-106.720638623538,27.2793711783309,-59.0007523575794,-61.7884050314441,17.63372144822,55.9572392529505,-89.7611648423482,39.0955688163606,71.9826343828738,-12.3014178955271,0.0850049164886375,-41.445690383955,75.7649236904162,-50.2117735859989,-25.459005399714,81.5297759083234,-37.1433860992378,22.7345478741309,-58.5038095096373,-12.057091948681,80.843425351429,-66.1437669543008,70.3858445096395,95.8739158556414,142.536170324268,-17.7574508923177,-61.5724144303424,63.2991615930836,-74.1216356780653,-55.8462933838258,-124.505457785084,63.7654726028758,-233.57501191805,7.17309487788767,NA,3.09128119694778,2.6069084595324,-32.2332042956182,-13.289568263648,-16.1547510257539,45.9477504340372,27.2202584290453,-13.5683157475201,17.2042087349386,8.31327956286485,279.980906216953,98.3644677545687,29.1433587409377,-26.0473239132721,25.0924865296486,-15.264283675189,-110.840607673782,-143.759646759439,-12.0695233618753
"939","barber",-27.0185196798402,-102.326573655771,-14.7753474985209,NA,-59.9098703508843,-152.244210196784,NA,-131.733127755613,-51.9440711020973,-29.2285173078876,-207.49989320553,-81.2951537880932,16.6885034405046,8.03365597622382,-48.1104872219564,-88.5160876005063,-179.844916540915,-9.58961632835157,32.0238651969653,-146.422489798114,-8.77759639001328,-89.7395692829108,-49.2971826964128,-49.1686006054751,-90.3576990281488,-100.568150054742,-113.458682558663,-17.6305332256333,-83.4790169833932,27.8202606221667,-72.8244713938985,34.0430278950395,-31.3807757185101,-70.4406335308136,-15.5643319036598,-24.5481209773253,-31.620775504058,-204.267706653111,-13.2047755447097,-47.4934360252129,5.13237628445848,NA,-45.1192652928217,-63.0519207612538,-151.360856876775,31.9528743190753,-16.5342666567583,-159.823881106775,-14.3774291982671,157.250247735135,-94.8691765812408,-21.3161598706958,-36.872361610843,-30.9296084020439,-11.3071295291341,-102.844858925047,-18.416395609098,-74.018224302122,-42.2948959610268,174.081243953656,-45.1483762955385,-92.9514475719174,-91.5845097767493,-13.6540681357754,65.1609987988046,-20.1389835487256,-62.7957054054255,-141.629817365893,-4.51394820930863,316.724032672969,-29.1897950796499,6.9336785885896,-59.7507056844825,-85.7883561412592,73.8688952450038,-17.1979734348542,604.551120873844,-29.8249902428732,NA,55.6454687627136,2.94960357793496,-103.834853560351,-19.0081060040871,-27.7251654710329,66.7773004655749,-12.5367635890652,-31.1481290450703,-36.225216553052,-9.83820164109777,-18.1928350139264,96.0744737125399,-7.03273016131323,-3.01269094158198,2.86532613627426,-17.8001919706088,-115.715627763241,-107.403794041101,-17.4238827322226
"940","and",40.8385934025802,-45.3472220189743,-46.9103295909178,NA,-42.8879647391916,-46.725007619523,NA,-55.4966770604775,-55.7264810542405,-28.3275831722602,-132.084959216691,-85.2635475044816,56.8591232693008,-31.0463234556961,-42.0152211178703,-66.364744586289,-97.321982650879,-4.82244473273304,77.5616798473947,-87.7861527407527,-18.3242042537282,-56.5158631249786,-160.024723370673,29.3241258539713,-76.0039745638944,-77.9002759025649,-160.919597858115,25.8828734875435,-39.4354938439627,38.950031098687,-69.7748210209442,0.718754783750309,-6.59400048863273,-91.7650490377761,-21.4586066446366,-9.17631955940525,6.28838389096061,397.437912926625,-12.4336315405503,-19.2764883915877,36.8967620129884,NA,-25.9210885367937,11.8666022426739,-66.7206386235385,27.2793711783309,7.99924764242059,-61.7884050314441,-7.36627855178002,210.95723925295,-19.7611648423482,-40.9044311836394,-38.0173656171262,-20.3014178955271,-27.9149950835114,-56.445690383955,36.7649236904162,-66.2117735859989,13.540994600286,-156.470224091677,-9.14338609923776,-76.2654521258691,-48.5038095096373,-2.05709194868097,-31.156574648571,-26.1437669543008,-9.61415549036045,-41.1260841443586,-42.4638296757323,-38.7574508923177,-23.5724144303424,20.2991615930836,-106.121635678065,-97.8462933838258,-54.5054577850838,21.7654726028758,436.42498808195,-24.8269051221123,NA,47.0912811969478,2.6069084595324,-32.2332042956182,-12.289568263648,7.84524897424607,131.947750434037,26.2202584290453,-75.5683157475201,-63.7957912650614,-9.68672043713515,-40.019093783047,127.364467754569,9.14335874093767,5.95267608672793,28.0924865296486,-15.264283675189,-110.840607673782,-88.7596467594389,-8.06952336187527
"941","then",-38.7804442915599,-54.0070058979065,-29.5320022267855,NA,-103.228599943089,-58.8980751452766,NA,-101.908827292189,-35.7990110701928,-42.961227884136,-146.556603879637,-73.2740829323521,-8.19775000696459,-17.6863303117228,-92.046976485899,-138.748525591028,-101.829627280891,-7.41150193127255,57.0490749639182,-98.3315984265397,-35.1420016324899,-74.257098510956,-26.448876479253,-33.8401162991775,-50.7885493853125,325.210432713376,-223.099292758298,54.3784045831512,-18.4500015571062,19.2401076065135,-50.7913711452623,-0.506487512486629,-26.8562588985919,-85.6569105354553,-29.4938483976443,-40.9669200320453,-27.6813359073789,-259.797293599954,-52.3573462086035,-57.0154709361294,43.6419667701451,NA,-56.320480788803,-28.4395720919687,-95.6007113746173,2.17053889191238,-72.8452571239724,-30.4668970565543,-39.0366621006091,NA,-72.7971687553124,-7.70834074599151,-34.3023642816985,-21.1774813976994,-49.3790398987189,-61.2454132309858,-30.9621827427552,-53.8139238247066,14.9290310798484,-92.286401409899,-0.478382831337993,39.1725493921148,-82.1973762653413,-12.5894173443791,-12.0507168327791,-64.1421724857757,9.32532787128455,3.37267144846329,-51.4805358535911,-20.5969563705556,51.5551253532218,-9.82266607508109,-90.3313256802043,-61.8269809696369,-91.7140067750546,-30.5556760763675,-24.199634320752,69.5070665043007,NA,-25.7239896144636,19.7211401656666,-77.1004207171959,-14.195747510461,-9.34488917418024,91.5576004445497,38.3012510896751,-82.0949201800368,-33.2722663610583,-25.0705475051227,-51.4103408600068,195.934469740559,13.751329106854,18.9642204106246,-12.3165669348095,113.890413559671,-49.4656143702685,-73.9743625199929,-32.5209764853244
"942","I",-49.9233312091395,-27.02765426111,56.3330156808177,NA,-53.2066943313965,-102.378872568016,NA,-39.672376597054,-7.58142102233594,352.939706251491,41.858330109202,-61.2424766487406,7.97286982183161,-9.7663097436427,-53.9517103818128,-76.5971825768108,-45.3066933908551,-0.644330335654015,54.5868896143475,212.304738630821,25.3113905037952,8.96660764697627,-13.1764171535134,99.6526101602689,23.5651750789419,97.8783068655529,-28.5602080577501,-26.1081887036719,-21.4064784176758,22.3698780830338,-48.741720772308,-9.83076062377581,-32.0694836687145,-85.9813260424178,-9.38812313862115,4.40488138587479,-21.7721765123603,-250.091674020217,22.4137977955559,99.2014766974958,41.406352498675,NA,-30.1223040327751,-7.52104908804102,-3.96049312138084,13.497035751168,-23.3117428247935,35.5685790187762,-34.025511454122,NA,-56.6891570164199,20.7033879410649,24.5526317120183,-26.5492908911826,69.0130945469038,-47.8462446898935,-23.780863443241,-61.0074731085835,23.7649216411612,163.162130544768,-28.4733926350373,-35.1414551618369,-37.1166759982292,-10.9924411572847,51.6317097198453,17.8530441086491,22.5068777863495,-61.1235953300024,-26.4304173200147,-6.07843993584202,36.1725060025293,37.5428169294129,-120.702255673787,-18.8849182122036,109.911640194858,-25.5922300386376,-112.325767112646,-5.49484837493845,NA,53.7218228197706,17.378445047264,-3.49877145246273,2.52279022997812,50.2255252710987,13.7280504130121,-7.94172689221441,-62.5151068824865,-33.8428410730677,-22.9190663011601,-1.23659962912735,66.2244637825879,69.9274180091049,-36.0704125610655,57.9105934585648,196.426321855091,48.4094057191904,-103.330215238331,-32.1666171149771
"943","slowly",-58.0185196798402,-56.3265736557708,-5.77534749852091,NA,-26.9098703508843,-131.244210196784,NA,-132.733127755613,-52.9440711020973,83.7714826921124,-105.49989320553,-34.2951537880932,26.6885034405046,39.0336559762238,-0.11048722195641,86.4839123994937,41.155083459085,-9.58961632835157,48.0238651969653,-37.4224897981137,-18.7775963900133,-99.7395692829108,-187.297182696413,-151.168600605475,279.642300971851,-68.5681500547417,-288.458682558663,291.369466774367,-84.4790169833932,11.8202606221667,21.1755286061015,56.0430278950395,-16.3807757185101,134.559366469186,-79.5643319036598,-4.54812097732531,-31.620775504058,-376.267706653111,14.7952244552903,-40.4934360252129,11.1323762844585,NA,-75.1192652928217,-59.0519207612538,-52.360856876775,15.9528743190753,-37.5342666567583,-127.823881106775,-62.3774291982671,8.25024773513545,-117.869176581241,74.6838401293042,-6.87236161084303,-30.9296084020439,-27.3071295291341,-70.8448589250473,-57.416395609098,-74.018224302122,198.705104038973,-156.918756046344,-25.1483762955385,-94.9514475719174,-93.5845097767493,-3.65406813577536,18.1609987988046,-36.1389835487256,17.2042945945745,-77.6298173658929,-66.5139482093086,-36.2759673270313,-61.1897950796499,-13.0663214114104,-28.7507056844825,-82.7883561412592,-156.131104754996,9.80202656514583,-75.4488791261558,-29.8249902428732,NA,-4.35453123728642,-6.05039642206504,-73.8348535603514,-14.0081060040871,-19.7251654710329,-12.2226995344252,-6.53676358906524,0.851870954929665,-93.225216553052,22.1617983589022,-82.1928350139264,-104.92552628746,12.9672698386868,-19.012690941582,-16.1346738637257,-7.80019197060883,40.2843722367589,-113.403794041101,-17.4238827322226
"944","walked",-58.0185196798402,-86.3265736557708,-64.7753474985209,NA,-38.9098703508843,-138.244210196784,NA,-99.7331277556127,-57.9440711020973,257.771482692112,-152.49989320553,-81.2951537880932,2.68850344050461,24.0336559762238,-64.1104872219564,-72.5160876005063,-5.844916540915,-9.58961632835157,0.0238651969653139,-3.42248979811368,-28.7775963900133,-109.739569282911,-130.297182696413,42.8313993945249,-100.357699028149,-84.5681500547417,-89.458682558663,-34.6305332256333,-78.4790169833932,-4.17973937783327,-25.8244713938985,156.04302789504,-16.3807757185101,-115.440633530814,143.43566809634,-4.54812097732531,-15.620775504058,-386.267706653111,-31.2047755447097,-96.4934360252129,5.13237628445848,NA,-65.1192652928217,-78.0519207612538,-140.360856876775,31.9528743190753,-43.5342666567583,-143.823881106775,-37.3774291982671,195.250247735135,-74.8691765812408,90.6838401293042,-6.87236161084303,-22.9296084020439,-33.3071295291341,-86.8448589250473,-66.416395609098,-59.018224302122,66.7051040389732,92.0812439536562,-54.1483762955384,-90.9514475719174,-59.5845097767493,-33.6540681357754,1.16099879880463,19.8610164512744,-32.7957054054255,-5.62981736589293,-35.5139482093086,2.72403267296868,-102.18979507965,27.9336785885896,-59.7507056844825,-84.7883561412592,-176.131104754996,7.80202656514583,-65.4488791261558,-29.8249902428732,NA,-14.3545312372864,-5.05039642206504,-73.8348535603514,-20.0081060040871,12.2748345289671,25.7773004655748,39.4632364109348,-27.1481290450703,-7.22521655305201,126.161798358902,-130.192835013926,-13.92552628746,2.96726983868677,92.987309058418,32.8653261362743,-47.8001919706088,56.2843722367589,-124.403794041101,7.57611726777742
