"","word","A2BZN95HXC8BL9","A2JRWVPVWD1KAS","A36JU4ZU054BRK","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","AWMGC78CSF6YL","A2L54KVSIY1GOM","AMYL22GHCON9A","A1INWCFGQI236V","A3NOO9K3CY1YU5","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","ACB0CSL0QMRGQ","AHP7FGH4N2TX5","A3S3YW6II31OZV","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","A5U9HUMS31DIR","A2PURNW8W7L0LT","A2U750ON775R3L","A1WURYN1U64Y1T","ABMVPQ5CQFHGS","A2O7F23PZP1T9B","ALE5RDP8XZL3","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A32WFJGJ0VUKOO","A2FZ90AHSTSHXA","A38NIARZOSEVUG","A2TJHKHM8T2SV3","A1VXGA62J77RO","A2AEA24UF8Z47U","AO8HNJRGZQD0A","A1WNHQEMEHNCPT","A1SVVVJWT7H51V","A1DQ7T6BB0VJDP","AVG2BI8CS5YKX","AWZ3AH7JH0DRO","A13YITU82HLBRK","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A11AUVZ4MCA7VU","A289P9QG98HRAZ","A2JKCS6UCAUARS","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1X55V63BZ8MKL","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","AZACM8ZW3MN8N","A1JGQHSSW8L24P","A3P9YDDTO87QGZ","A2N5QS96KRPFVO","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","ASOBUAZ0IQYSJ","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","A3U3DA0O35IORB","A2LFVSF501ZT5W","A1M7SLIGEI3IH5","A3CT5E0WZJL8PG","A1S8D4HVA9HI0X","A3BFHFBYDCCIGV","A2EB58DNAYBZTM","A1I02VZ07MZB7F"
"11","It",-32.9292929292929,21.0195997034286,197.052376432048,79.6500523895713,71.7019691757631,-24.0938038285592,113.552232388736,213.859292935535,550.410369544641,129.399391333319,117.034961061618,302.605710588589,133.563255689368,234.67765623285,80.4120058262108,-48.0881639678061,-13.2050320132002,47.7539920662838,77.5625504854319,123.757867617436,108.938124377134,NA,60.1992404693649,-34.1225237340044,32.5324706644408,77.9979332100512,18.7614290540179,79.8298244815135,-141.70279022955,-22.8277203220836,92.3442186887948,84.0056591797481,32.990192090986,-14.6759443839518,51.40595469597,187.031909530447,-20.9841290321072,-103.875416305717,101.445986434233,26.2520977047507,NA,-151.243650943396,-10.0277761433094,48.7982342296702,23.3922562909943,4.98126871985345,NA,44.0454158091633,50.3394199912729,-103.865881018943,-0.933403518876279,-106.805215617307,136.236488163926,127.82285750397,221.472246238651,NA,73.6241598322749,-29.0317931174913,68.7988275547499,946.527849285998,133.015626640241,59.2873847404817,105.464891041162,-37.454744477206,0.70101170666718,97.1973784908654,114.876585500267,3.3936175559092,-8.32817048645451,-23.0181118212231,13.2750312372072,-39.025109811164,-63.6518328074083,13.2428741505577,-2.37345414404268,39.000438877533,27.6265377626977,48.4902080823167,29.3174070041227,58.1129215646005,NA,NA
"12","said",-25.3131313131313,254.66240508921,72.6639193678979,58.9618537403006,-38.695089249438,-53.3613395078639,21.0940357111131,210.749328208371,430.53748325458,-3.1669130948138,59.6150112624754,49.0321441494002,381.746561797559,-38.5612675283407,24.4574848138822,3.82149556638434,50.0212596551896,-10.2398143936032,-43.8923920705072,146.110012820149,9.19145002576569,NA,99.2248478127229,0.0978610935183911,84.6715425674034,46.4245259073933,-35.330398344672,16.6498716823391,-173.895892626718,8.39760854087218,60.0731103987257,54.1895292170706,5.05763102709719,-29.2445514699724,39.137459993164,7.16372166265211,-19.7259411707647,-109.144481558129,760.188103183814,249.982082939548,67.2838225448198,53.9871264150944,-48.4868281356075,0.00479566266275428,-18.3157535485627,16.2574420016846,100.70493176032,26.1423280536374,87.7572038892643,270.20182468207,-113.399382541751,16.768441513636,77.2249228990251,102.370375929159,-36.922425863756,NA,12.1458830680327,1.0952718387294,43.5100509921014,9.90377278093734,63.7175678456106,41.191902271651,NA,-18.5354780576033,12.0922685290736,81.9358167745545,157.988560839485,-72.5849066085937,24.9950309161397,-46.8474819048345,1.69570824704094,80.159556506393,20.5043983009933,209.99115549733,182.468432878892,-26.4557985968,109.648497893208,-10.1918540705484,16.8636764664823,158.517183762592,NA,NA
"13","she",-25.1212121212121,-46.6589976036808,63.858147899973,-25.6940469350641,-37.9965600368375,-47.2275716682116,42.8231340499245,112.304310571953,382.47392639961,-4.8837608807475,-27.6750138379531,54.8189273689948,179.154908743463,-11.4418056477452,3.93474532004646,-167.133334200711,-0.591886179005286,-17.7429111636597,176.335079207462,79.9339402187927,-40.93521279855,NA,149.712044141044,57.987668679757,34.6020066159221,46.7112295587223,-42.284484645327,2.7398480819263,33.700658571866,-0.215055890605699,78.2086645437602,64.5975941984094,-38.4760884409584,-10.4602479269621,50.271707344567,-38.9021844034504,96.644964898564,-91.0099489319228,70.8170448090236,-41.8829096778509,61.5423601229386,-54.6282622641509,-0.757302139458452,13.9015149461665,-61.9617486287842,-29.380644639231,-71.4311086499956,-33.9061280685997,9.5483119402686,-48.8320281684362,584.833606969686,-5.51838705183555,-21.2692944685242,-4.90338328343573,-16.2250898125526,NA,10.8850214501538,-25.9682606393809,11.1544392734256,49.7158110334677,-42.1334027570743,42.2396435060664,NA,-26.9951112674047,-65.1033598821296,54.56659763271,-11.0674268301239,-46.0956445263422,81.8334302148426,-44.9327968630288,-23.5146302578759,148.567223347614,-87.5737172532075,-21.3829851760563,-80.9525106325752,46.2723201403665,-122.362482172047,-89.8508229941159,-7.9094582646975,22.8150526635961,NA,NA
"14","was",346.878787878788,394.341002396319,194.858147899973,264.305953064936,-32.9965600368375,-84.2275716682115,26.8231340499245,256.304310571953,350.47392639961,204.116239119252,132.324986162047,74.8189273689948,258.154908743463,231.558194352255,35.9347453200465,22.8666657992891,-54.5918861790053,-102.74291116366,52.3350792074623,119.933940218793,415.06478720145,NA,86.7120441410439,107.987668679757,59.6020066159221,34.7112295587222,-78.284484645327,45.7398480819263,-16.299341428134,-15.2150558906057,57.2086645437602,168.597594198409,-69.4760884409584,-18.4602479269621,40.271707344567,-30.9021844034504,104.644964898564,-107.009948931923,334.817044809024,-81.8829096778509,85.5423601229386,-38.6282622641509,-90.7573021394585,75.9015149461665,-54.9617486287842,-9.38064463923099,-84.4311086499956,-21.9061280685997,-5.4516880597314,-96.8320281684362,-105.166393030314,-69.5183870518355,186.730705531476,-52.9033832834357,-20.2250898125526,NA,-5.1149785498462,575.031739360619,-18.8455607265744,-31.2841889665323,-74.1334027570743,0.239643506066356,NA,40.0048887325953,-40.1033598821296,101.56659763271,-28.0674268301239,-14.0956445263422,20.8334302148426,-34.9327968630288,-79.5146302578759,4.56722334761447,22.4262827467925,10.6170148239437,278.047489367425,26.2723201403665,74.6375178279529,-72.8508229941159,23.0905417353025,-56.1849473364039,NA,NA
"15","ugly,",NA,200.9838077821,120.469690835823,53.6177544156652,1.60638153796146,-62.4951073475162,75.3649373723017,125.194345844789,222.60104010955,38.5499346911199,962.905036362904,47.2453609298055,109.338214851654,0.319270591063792,34.9802243077179,-15.2236746665205,-16.3655945106155,19.2632823764533,95.8801366515232,52.2860854215058,-36.6818871499186,NA,624.737651484402,-67.7919464927202,62.7410785188847,50.1378222560644,58.6236879559831,29.5598952827519,86.5075561746979,-6.98972702764995,144.937556253691,27.7814642357319,-128.408649504847,-0.0288550129826463,25.003212641761,-50.7703722712454,-4.09684724009339,-111.279014184334,761.559161558605,181.847075556946,113.025284966701,-13.3974849056603,22.7836458682434,3.10807637915901,-79.6697584683413,-18.1044713573999,-113.159027829364,-73.8092158241256,-24.03390416174,341.235677532576,95.367627946811,39.0552700791075,15.7191402665746,-38.3558648582465,-18.6197619149594,NA,45.4067446859116,14.1588043168397,-16.1343372892228,-37.908265471593,-48.4314615517046,36.1441610372357,NA,-13.075844847802,-43.7121030597232,102.305035916399,63.0445485090942,-27.0741686908451,46.1566316174368,-48.7621669466401,109.906046751958,107.751889665171,-110.417486144806,-28.6347038292842,9.88937639035982,-9.18391733396649,-68.3405220415367,-91.532885146981,-20.3631888023379,-79.7806851384128,NA,NA
"16","had",NA,146.341002396319,204.858147899973,24.3059530649359,-28.9965600368375,-5.22757166821155,26.8231340499245,240.304310571953,318.47392639961,18.1162391192525,53.3249861620469,1.81892736899481,217.154908743463,27.5581943522548,35.9347453200465,-97.1333342007109,111.408113820995,-41.7429111636597,-26.6649207925377,119.933940218793,-40.93521279855,NA,1509.71204414104,17.987668679757,-5.39799338407786,104.711229558722,4.71551535467298,133.739848081926,147.700658571866,160.784944109394,-30.7913354562398,46.5975941984094,-117.476088440958,13.5397520730379,39.271707344567,57.0978155965496,-47.3550351014359,-91.0099489319228,150.817044809024,-31.8829096778509,69.5423601229386,73.3717377358492,42.2426978605415,36.9015149461665,-65.9617486287842,30.619355360769,-89.4311086499956,160.0938719314,-14.4516880597314,169.167971831564,-135.166393030314,10.4816129481645,942.730705531476,171.096616716564,3.77491018744737,NA,26.8850214501538,-1.96826063938094,11.1544392734256,82.7158110334677,-27.1334027570743,43.2396435060664,NA,1.00488873259532,-81.1033598821296,39.56659763271,97.9325731698761,-22.0956445263422,72.8334302148426,-24.9327968630288,-32.5146302578759,-43.4327766523855,273.426282746792,10.6170148239437,-65.9525106325752,16.2723201403665,-53.3624821720471,23.1491770058841,54.0905417353025,NA,NA,NA
"17","no",NA,154.019599703429,146.052376432048,-90.3499476104287,-47.2980308242369,-62.0938038285592,-7.44776761126411,381.859292935535,326.410369544641,217.399391333319,92.0349610616184,-84.3942894114105,NA,-7.32234376714964,24.4120058262108,-8.08816396780605,-0.20503201320017,-8.24600793371623,-57.4374495145681,93.7578676174361,-67.0618756228658,NA,482.199240469365,235.877476265996,48.5324706644408,46.9979332100512,-9.23857094598208,-13.1701755184865,42.2972097704501,1.17227967791643,25.3442186887947,-7.99434082025189,128.990192090986,0.324055616048242,18.40595469597,-28.9680904695529,-20.9841290321072,-72.875416305717,101.445986434233,-63.7479022952493,39.8008977010574,61.7563490566039,-16.0277761433094,-4.20176577032975,-72.6077437090057,204.981268719853,-99.5671490603115,-27.9545841908367,26.3394199912729,-65.8658810189425,NA,-28.8052156173071,-43.7635118360736,39.8228575039697,-47.5277537613492,NA,9.6241598322749,80.9682068825087,-22.2011724452501,25.527849285998,-38.9843733597592,58.2873847404817,NA,24.545255522794,-47.2989882933328,74.1973784908654,5.87658550026703,-19.6063824440908,100.671829513545,-33.0181118212231,7.27503123720724,40.974890188836,-98.6518328074083,-2.75712584944227,44.6265458559573,89.000438877533,-23.3734622373023,-64.5097919176833,-1.68259299587731,121.112921564601,NA,NA
"18","style",NA,215.9838077821,60.4696908358228,63.6177544156652,-11.3936184620385,-35.4951073475162,32.3649373723017,189.194345844789,342.60104010955,446.54993469112,202.905036362904,-90.7546390701945,141.338214851654,-134.680729408936,34.9802243077179,-105.22367466652,-75.3655945106155,-81.7367176235467,-85.1198633484768,-7.71391457849416,-68.6818871499186,NA,124.737651484402,-147.79194649272,6.74107851888472,127.137822256064,68.6236879559831,97.5598952827519,-82.4924438253021,-0.98972702764995,24.9375562536912,-2.21853576426811,-33.4086495048472,-40.0288550129826,7.003212641761,69.2296277287546,-28.0968472400934,-111.279014184334,81.5591615586052,-118.152924443054,185.025284966701,161.60251509434,-66.2163541317566,-9.89192362084099,-58.6697584683413,181.8955286426,-103.159027829364,-48.8092158241256,-16.03390416174,28.2356775325763,157.367627946811,8.0552700791075,591.719140266575,169.644135141754,-15.6197619149594,NA,12.4067446859116,54.1588043168397,-45.1343372892228,-22.908265471593,-17.4314615517046,41.1441610372357,NA,-60.075844847802,-55.7121030597232,109.305035916399,15.0445485090942,-19.0741686908451,14.1566316174368,-28.7621669466401,-84.0939532480422,-36.2481103348286,-112.417486144806,-43.6347038292842,-52.1106236096402,10.8160826660335,-82.3405220415367,28.467114853019,-20.3631888023379,NA,NA,NA
"19","and",NA,238.341002396319,73.858147899973,4.30595306493591,-15.9965600368375,233.772428331788,67.8231340499245,184.304310571953,262.47392639961,76.1162391192525,5.3249861620469,-90.1810726310052,-27.8450912565365,55.5581943522548,26.9347453200465,-37.1333342007109,21.4081138209947,-12.7429111636597,-32.6649207925377,509.933940218793,-80.93521279855,NA,884.712044141044,-132.012331320243,34.6020066159221,127.711229558722,133.715515354673,75.7398480819263,-138.299341428134,-23.2150558906057,38.2086645437602,-71.4024058015906,-53.4760884409584,-18.4602479269621,49.271707344567,-6.90218440345038,-23.3550351014359,-91.0099489319228,38.8170448090236,-101.882909677851,118.542360122939,105.371737735849,130.242697860542,-36.0984850538335,-57.9617486287842,30.619355360769,-87.4311086499956,-23.9061280685997,1.5483119402686,708.167971831564,-42.1663930303138,-22.5183870518355,722.730705531476,-52.9033832834357,-20.2250898125526,NA,43.8850214501538,55.0317393606191,-18.8455607265744,-6.28418896653234,-27.1334027570743,48.2396435060664,NA,-8.99511126740468,-48.1033598821296,101.56659763271,50.9325731698761,-37.0956445263422,21.8334302148426,-44.9327968630288,-31.5146302578759,-28.4327766523855,-104.573717253208,-21.3829851760563,59.0474893674248,46.2723201403665,-96.3624821720471,-40.8508229941159,-7.9094582646975,178.815052663596,NA,NA
"20","the",NA,99.3410023963192,94.858147899973,54.3059530649359,-40.9965600368375,3.77242833178845,-13.1768659500755,287.304310571953,278.47392639961,627.116239119253,-44.6750138379531,43.8189273689948,51.1549087434635,-15.4418056477452,99.9347453200465,-67.1333342007109,196.408113820995,-59.7429111636597,-44.6649207925377,-0.0660597812073177,519.06478720145,NA,196.712044141044,-72.012331320243,-5.39799338407786,47.7112295587223,-0.284484645327023,-44.2601519180737,-103.299341428134,-71.2150558906057,28.2086645437602,-47.4024058015906,-52.4760884409584,-26.4602479269621,41.271707344567,9.09781559654962,216.644964898564,-91.0099489319228,-1.1829551909764,-1.88290967785091,244.542360122939,26.3717377358491,130.242697860542,29.9015149461665,-72.9617486287842,0.619355360769012,-89.4311086499956,-28.9061280685997,-7.45168805973139,-72.8320281684362,-10.1663930303138,171.481612948164,50.7307055314758,3.09661671656427,2.77491018744737,NA,26.8850214501538,101.031739360619,-36.8455607265744,1577.71581103347,-26.1334027570743,57.2396435060664,NA,-8.99511126740468,-42.1033598821296,86.56659763271,-43.0674268301239,-71.0956445263423,68.8334302148426,-34.9327968630288,-31.5146302578759,21.5672233476145,-60.5737172532075,-36.3829851760563,-2.95251063257518,46.2723201403665,-98.3624821720471,-88.8508229941159,23.0905417353025,-9.18494733640393,NA,NA
"21","world",NA,295.9838077821,60.4696908358228,-156.382245584335,-43.3936184620385,201.504892652484,31.3649373723017,229.194345844789,254.60104010955,381.54993469112,250.905036362904,-203.754639070195,-2.66178514834553,-24.6807294089362,-45.0197756922821,-165.22367466652,49.6344054893845,-44.7367176235467,-82.1198633484768,182.286085421506,83.3181128500814,NA,15.7376514844019,-127.79194649272,6.74107851888472,99.1378222560644,40.6236879559831,-120.440104717248,7.50755617469789,-56.98972702765,19.9375562536912,716.781464235732,-49.4086495048472,-73.0288550129826,24.003212641761,-18.7703722712454,19.9031527599066,-64.2790141843344,-6.44083844139486,-88.152924443054,449.025284966701,81.6025150943397,562.783645868243,-2.89192362084099,-98.6697584683413,-58.1044713573999,-108.159027829364,-28.8092158241256,-32.03390416174,-2.76432246742369,-91.632372053189,-24.9447299208925,63.7191402665745,65.6441351417535,20.3802380850406,NA,29.4067446859116,14.1588043168397,-15.1343372892228,50.091734528407,-64.4314615517046,41.1441610372357,NA,-29.075844847802,-44.7121030597232,86.305035916399,-30.9554514909058,-43.0741686908451,-32.8433683825632,-48.7621669466401,-26.0939532480422,-4.24811033482856,-26.4174861448059,2.36529617071576,-21.1106236096402,100.816082666034,-85.3405220415367,-28.532885146981,-20.3631888023379,92.2193148615872,NA,NA
"22","hated",NA,127.9838077821,99.4696908358228,-196.382245584335,-46.3936184620385,58.5048926524838,55.3649373723017,245.194345844789,229.60104010955,30.5499346911199,362.905036362904,180.245360929805,-27.6617851483455,-30.6807294089362,10.9802243077179,34.7763253334795,106.634405489384,-107.736717623547,-16.1198633484768,102.286085421506,275.318112850081,NA,93.7376514844019,-157.79194649272,14.7410785188847,85.1378222560644,-52.3763120440169,37.5598952827519,258.507556174698,-47.98972702765,0.937556253691193,706.781464235732,-32.4086495048472,-32.0288550129826,6.003212641761,-34.7703722712454,-3.09684724009339,-80.2790141843344,9.55916155860514,-68.152924443054,NA,66.6025150943397,795.783645868243,-13.891923620841,-94.6697584683413,-58.1044713573999,-85.1590278293637,-12.8092158241256,-7.03390416174004,-112.764322467424,-91.632372053189,-57.9447299208925,39.7191402665746,6.6441351417535,-14.6197619149594,NA,29.4067446859116,110.15880431684,-15.1343372892228,-45.908265471593,-33.4314615517046,37.1441610372357,NA,-12.075844847802,-62.7121030597232,16.3050359163991,31.0445485090942,-43.0741686908451,127.156631617437,101.23783305336,-59.0939532480422,-36.2481103348286,-51.4174861448059,-43.6347038292842,-5.11062360964018,10.8160826660335,-126.340522041537,-3.53288514698098,11.6368111976621,NA,NA,NA
"23","her.",NA,50.6624050892098,122.663919367898,538.9618537403,23.304910750562,-6.3613395078639,20.0940357111131,98.7493282083713,247.53748325458,-43.1669130948138,147.615011262475,90.0321441494002,61.746561797559,13.4387324716593,39.4574848138822,-156.178504433616,-44.9787403448104,-25.2398143936032,112.107607929493,46.1100128201493,-30.8085499742343,NA,129.224847812723,-119.902138906482,20.6715425674034,36.4245259073933,83.669601655328,95.6498716823391,47.104107373282,-30.6023914591278,18.0731103987257,25.1895292170706,-25.9423689729028,98.7554485300276,26.137459993164,-48.8362783373479,-9.72594117076467,-77.1444815581286,80.1881031838144,239.982082939548,363.28382254482,37.9871264150944,143.513171864393,-12.9952043373372,-97.3157535485628,-73.7425579983154,-67.2950682396796,-7.85767194636262,32.7572038892643,193.20182468207,135.600617458249,65.768441513636,117.224922899025,137.370375929159,-21.922425863756,NA,44.1458830680327,395.095271838729,13.5100509921014,-14.0962272190627,-14.2824321543895,86.191902271651,NA,5.46452194239668,-52.9077314709264,35.9358167745545,79.9885608394851,63.4150933914063,-4.0049690838603,-46.8474819048345,2.69570824704094,16.159556506393,-107.495601699007,209.99115549733,308.468432878892,13.5442014032,-80.3515021067919,-19.1918540705484,30.8636764664823,2.51718376259163,NA,NA
"24","At",NA,75.0195997034286,66.052376432048,99.6500523895713,-37.2980308242369,-15.0938038285592,12.5522323887359,101.859292935535,342.410369544641,105.399391333319,NA,141.60571058859,-83.436744310632,77.6776562328504,40.4120058262108,-8.08816396780605,-18.2050320132002,-8.24600793371623,-11.4374495145681,133.757867617436,-20.0618756228658,NA,201.199240469365,65.8774762659956,32.5324706644408,47.9979332100512,-15.2385709459821,-109.170175518487,-93.7027902295499,-38.8277203220836,48.3442186887947,128.005659179748,-17.009807909014,56.3240556160482,24.40595469597,-20.9680904695529,227.015870967893,-88.875416305717,-66.5540135657672,-3.74790229524934,-32.1991022989426,-19.2436509433961,212.972223856691,1.79823422967025,-80.6077437090057,54.9812687198535,-83.5671490603115,-15.9545841908367,-13.6605800087271,-41.8658810189425,939.066596481124,211.194784382693,40.2364881639264,95.8228575039696,13.4722462386508,NA,25.6241598322749,40.9682068825087,38.7988275547499,-14.472150714002,-54.9843733597592,91.2873847404817,NA,16.545255522794,-26.2989882933328,11.1973784908654,52.876585500267,12.3936175559092,-21.3281704864545,-33.0181118212231,30.2750312372072,-7.02510981116401,56.3481671925917,-80.7571258494423,-49.3734541440427,15.000438877533,-77.3734622373023,855.490208082317,30.3174070041227,42.1129215646005,NA,NA
"25","least",NA,-13.0161922178996,60.4696908358228,-76.3822455843348,-19.3936184620385,-47.4951073475162,-25.6350626276983,85.1943458447892,246.60104010955,318.54993469112,-36.0949636370961,26.2453609298055,39.3382148516545,22.3192705910638,26.9802243077179,-155.22367466652,-39.3655945106155,-44.7367176235467,-83.1198633484768,12.2860854215058,-83.6818871499186,NA,-0.262348515598065,-157.79194649272,-17.2589214811153,15.1378222560644,-86.3763120440169,-26.4401047172481,-176.492443825302,-32.98972702765,2.93755625369119,190.781464235732,-64.4086495048472,-56.0288550129826,23.003212641761,-10.7703722712454,-12.0968472400934,-111.279014184334,17.5591615586051,1131.84707555695,1.02528496670104,-53.3974849056603,38.7836458682434,3.10807637915901,-106.669758468341,-18.1044713573999,2.84097217063635,-16.8092158241256,-9.03390416174005,215.235677532576,-91.632372053189,40.0552700791075,15.7191402665746,33.6441351417535,43.3802380850406,NA,45.4067446859116,119.15880431684,45.8656627107772,-3.90826547159298,-32.4314615517046,70.1441610372357,NA,1.92415515219804,-34.7121030597232,32.3050359163991,-61.9554514909058,-27.0741686908451,15.1566316174368,-28.7621669466401,-19.0939532480422,-21.2481103348286,-198.417486144806,3.36529617071576,134.88937639036,23.8160826660335,-43.3405220415367,44.467114853019,-21.3631888023379,76.2193148615872,NA,NA
"26","that",NA,103.66240508921,112.663919367898,-71.0381462596994,-40.695089249438,-18.3613395078639,78.0940357111131,58.7493282083713,510.53748325458,-60.1669130948138,59.6150112624754,-43.9678558505998,-11.253438202441,-46.5612675283407,55.4574848138822,53.8214955663843,-54.9787403448104,-17.2398143936032,-68.8923920705072,96.1100128201493,-94.8085499742343,NA,114.224847812723,10.0978610935184,-11.3284574325966,30.4245259073933,-65.330398344672,-32.3501283176609,-125.895892626718,-71.6023914591278,51.0731103987257,49.1895292170706,-58.9423689729028,674.755448530027,8.13745999316401,-40.8362783373479,-42.7259411707647,-109.144481558129,808.188103183814,39.9820829395475,3.28382254481981,-34.0128735849056,8.5131718643925,175.004795662663,-106.315753548563,-23.7425579983154,-51.2950682396796,-11.8576719463626,-6.24279611073572,-111.79817531793,-82.3993825417514,32.768441513636,13.2249228990252,-33.6296240708411,41.077574136244,NA,12.1458830680327,241.095271838729,13.5100509921014,23.9037727809373,188.717567845611,44.191902271651,NA,-8.53547805760332,-62.9077314709264,34.9358167745545,-14.0114391605148,-53.5849066085937,-8.0049690838603,-76.8474819048345,-22.3042917529591,-14.840443493607,-96.4956016990067,5.99115549732975,-19.5315671211077,57.5442014032,-121.351502106792,508.808145929452,17.8636764664823,2.51718376259163,NA,NA
"27","was",NA,45.3410023963192,43.858147899973,-75.6940469350641,-66.9965600368375,-24.2275716682115,26.8231340499245,64.3043105719533,398.47392639961,-75.8837608807475,-19.6750138379531,-18.1810726310052,68.1549087434635,23.5581943522548,35.9347453200465,-57.1333342007108,-33.5918861790053,-113.74291116366,-68.6649207925377,209.933940218793,-112.93521279855,NA,40.7120441410439,187.987668679757,2.60200661592214,47.7112295587223,-76.284484645327,-94.2601519180737,-133.299341428134,-71.2150558906057,-4.79133545623977,90.5975941984094,-85.4760884409584,69.539752073038,25.271707344567,-70.9021844034504,0.644964898564061,-107.009948931923,94.8170448090236,-31.8829096778509,-50.4576398770614,-38.6282622641509,40.2426978605415,-25.0984850538335,-99.9617486287842,-39.380644639231,-85.4311086499956,-40.9061280685997,-22.4516880597314,-64.8320281684362,51.8336069696862,25.4816129481645,-37.2692944685242,-52.9033832834357,308.774910187447,NA,58.8850214501538,15.0317393606191,-20.8455607265744,-46.2841889665323,4.8665972429257,25.2396435060664,NA,-0.995111267404679,-50.1033598821296,7.56659763270997,34.9325731698761,-88.0956445263423,8.83343021484259,-34.9327968630288,-46.5146302578759,-43.4327766523855,3.42628274679248,-52.3829851760563,-18.9525106325752,46.2723201403665,-96.3624821720471,-104.850822994116,-7.9094582646975,6.81505266359607,NA,NA
"28","what",NA,443.66240508921,62.6639193678979,-131.038146259699,-62.695089249438,-35.3613395078639,61.0940357111131,50.7493282083713,174.53748325458,-99.1669130948138,-116.384988737525,17.0321441494002,39.746561797559,-74.5612675283407,-0.542515186117843,-26.1785044336157,-45.9787403448104,246.760185606397,-68.8923920705072,56.1100128201493,-47.8085499742343,NA,82.2248478127229,-169.902138906482,-27.3284574325966,84.4245259073933,-32.330398344672,44.6498716823391,-126.895892626718,-31.6023914591278,17.0731103987257,46.1895292170706,-74.9423689729028,74.7554485300276,16.137459993164,-16.8362783373479,310.274058829235,-77.1444815581286,40.1881031838144,-100.017917060452,-53.7161774551802,-26.0128735849056,8.5131718643925,42.0047956626628,-121.315753548563,-33.7425579983154,-100.29506823968,-59.8576719463626,0.75720388926428,504.20182468207,-114.399382541751,240.768441513636,5.22492289902517,-33.6296240708411,249.077574136244,NA,12.1458830680327,-14.9047281612706,-16.4899490078986,-30.0962272190627,-30.2824321543894,15.191902271651,NA,-12.5354780576033,-51.9077314709264,-11.0641832254455,-13.0114391605148,-89.5849066085937,4.9950309161397,-46.8474819048345,-30.3042917529591,-63.840443493607,-62.4956016990067,209.99115549733,-4.53156712110768,53.5442014032,11.6484978932081,-114.191854070548,-15.1363235335177,17.5171837625916,NA,NA
"29","it",NA,203.019599703429,96.052376432048,-110.349947610429,-69.2980308242369,-36.0938038285592,10.5522323887359,109.859292935535,190.410369544641,1.39939133331881,172.034961061618,-4.39428941141055,7.56325568936795,-34.3223437671496,32.4120058262108,-128.088163967806,-32.2050320132002,-17.2460079337162,-108.437449514568,203.757867617436,-59.0618756228658,NA,107.199240469365,-164.122523734004,-23.4675293355592,82.9979332100512,-36.2385709459821,31.8298244815135,-96.7027902295499,-22.8277203220836,40.3442186887947,386.005659179748,-79.009807909014,16.3240556160482,42.40595469597,35.0319095304471,642.015870967893,-135.875416305717,37.4459864342328,166.252097704751,-24.1991022989426,-18.2436509433961,699.97222385669,55.7982342296702,-142.607743709006,-15.0187312801465,-76.5671490603115,-31.9545841908367,-5.66058000872707,-72.8658810189425,-31.9334035188763,164.194784382693,0.236488163926371,-8.17714249603035,30.4722462386508,NA,25.6241598322749,-21.0317931174913,-52.2011724452501,-38.472150714002,-54.9843733597592,30.2873847404817,NA,10.545255522794,-39.2989882933328,-3.80262150913457,5.87658550026703,-75.6063824440908,69.6718295135455,-43.0181118212232,-41.7249687627928,-56.025109811164,-32.6518328074083,-64.7571258494423,-17.3734541440427,59.000438877533,548.626537762698,-71.5097919176833,-63.6825929958773,11.1129215646005,NA,NA
