"","word","A2VAMUTJ9WGI4P","AHP7FGH4N2TX5","A1WNHQEMEHNCPT","A11C7PRG75IWO0","AWZ3AH7JH0DRO","ABMVPQ5CQFHGS","A1VXGA62J77RO","A7ZNPY1T3SX8I","ACPUTK2MNMYHB","A3BFHFBYDCCIGV","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A2XJRU950S5J87","A1SVVVJWT7H51V","A3GLUDQZGEJL5G","AVG2BI8CS5YKX","A32WFJGJ0VUKOO","A36JU4ZU054BRK","A312SMYBQW6E0W","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A13YITU82HLBRK","A2BJELRJ9N4NA5","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3WJJI7FNF5T5","A2JKCS6UCAUARS","A36S7XIINCHR8R","AOTSROWZG1XS1","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A7LIT8S8LGRAH","A33V10XAI3IWXS","A1DQ7T6BB0VJDP","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A2U750ON775R3L","A3U3DA0O35IORB","A3CWWX1NWA00S3","A2LFVSF501ZT5W","A3GYYRNHP635XM","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A29FWCDRAWIM8K","A3CT5E0WZJL8PG","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A2XYF4PPQETJYX","A2V1ZN7OXOH7J4","AZACM8ZW3MN8N","ACB0CSL0QMRGQ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2JRWVPVWD1KAS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWMGC78CSF6YL","A2AEA24UF8Z47U","A40F6EHXE5HXU","A3ULFB0PQ1471E","A5U9HUMS31DIR","A253Q11TZPQPIZ","A1WURYN1U64Y1T","A1INWCFGQI236V","ALE5RDP8XZL3","A279TEENVAAZNB","A289P9QG98HRAZ","A2EB58DNAYBZTM","A1I02VZ07MZB7F","A2BZN95HXC8BL9","A1X55V63BZ8MKL"
"641","least",-33.5202500744709,-170.820802308239,-186.460840890925,1.75868018052001,-164.789343736249,-104.541725281975,-56.7642611159005,NA,-78.8066981193838,-27.865211137157,-108.441027301676,-52.3607137092599,-110.36568484497,-28.0841312822199,11.0990948567115,-69.9056144751646,-79.5542416319632,-17.4404873147456,216.821037886746,-85.9077013773675,-13.9737429067527,-112.43818764075,NA,112.686506286502,16.8490752835016,-104.39838521584,-29.8185589847003,-29.0615305848644,-113.459728424467,-7.46416036210326,15.1997614027491,NA,17.8337459536804,-143.319203248906,-19.3094566741913,-72.2601560346888,-87.0617546825891,-46.4068943159169,8.83440788916305,-61.7236273089494,-52.8577483392619,-55.4301297096575,NA,-72.115831022709,-74.1669203339362,-113.62440904404,-84.4382073189799,-128.995699633769,-33.9570096067644,-55.9481399110391,-111.068580881352,-24.9895537707671,-90.079740870109,24.734443789999,-84.30048737963,-68.8061152447639,19.2874536445167,-64.7066289657914,31.9690271174555,NA,3.36279573802164,46.4872258285299,-59.2690509934669,-59.0150666648605,-141.593776798365,NA,-8.48382846801569,NA,-117.051308091773,-37.4525896052481,-48.4579288423279,-85.3338261483149,-59.541173460874,NA,-50.4762849611394,-83.62352960435,200.693402503926,-265.101746820371,NA,NA,NA,NA
"642","one",-3.94002676339117,-51.9046829989079,-174.538550992449,56.9597533008724,-114.308369143097,-120.76104620619,-8.15778612167385,NA,-67.1649893277133,-43.8050636280455,-32.1477339879927,-66.1941940234323,-117.970696739698,-33.1602745120112,-110.160871121491,-55.0325089455337,-19.7950811202772,-28.2228125304187,-229.974446511876,51.6217415895286,-13.3772571058714,-17.1933577326663,NA,135.948767783208,23.1540809970421,23.261857770465,-20.1618930611651,-1.56295728304093,-134.167307541058,-1.88256097026182,321.099006113479,NA,40.491397534268,-68.6572929710394,288.000296975473,-92.3973706177293,26.6376113750082,-38.3024137843154,0.697613997014774,-77.7085301464639,-22.5990513479341,-34.4316841462191,NA,32.2841437704805,-52.0883331500378,-137.787652599288,-61.6830609423656,367.632807271269,-15.5165926114625,-28.6038212697126,-43.3400202163749,-12.3433726916168,903.784807243631,-12.8553740075253,-97.942921830669,-9.61673083541674,-25.318520954954,-31.8002921641492,37.8768032575777,NA,-45.2745475480079,15.5857583486012,-71.6382838107481,-84.583132875347,-54.8253863039879,NA,NA,NA,-76.6164874576785,105.768266099356,-28.9442015669366,-23.9400161516635,-21.8270542254001,NA,-55.9061213750243,209.649949000154,-17.9743913072641,-296.565167815339,NA,NA,NA,NA
"643","year.",-1.52025007447086,79.1791976917606,-122.460840890925,133.75868018052,-74.789343736249,-53.5417252819745,-32.7642611159005,NA,-74.8066981193838,-74.865211137157,1691.55897269832,-52.3607137092599,-1.36568484497016,-27.0841312822199,-42.9009051432885,86.0943855248354,-2.55424163196321,-49.4404873147456,78.8210378867459,-3.9077013773675,-21.9737429067527,147.56181235925,NA,255.686506286502,206.849075283502,-10.3983852158401,-29.8185589847003,-13.0615305848644,-128.459728424467,-7.46416036210326,-88.8002385972509,NA,-38.1662540463196,-119.319203248906,NA,-97.2601560346888,-56.0617546825891,-34.4068943159169,-7.16559211083695,237.276372691051,-42.8577483392619,-17.4301297096575,NA,-12.115831022709,292.833079666064,-133.62440904404,-84.4382073189799,-19.9956996337686,54.0429903932356,-45.9481399110391,-80.0685808813519,1.01044622923292,693.920259129891,384.734443789999,-115.30048737963,-36.8061152447639,-4.71254635548333,37.2933710342086,22.9690271174555,NA,-44.6372042619784,31.4872258285299,-91.269050993467,-46.0150666648605,-108.593776798365,NA,22.5161715319843,NA,-77.0513080917728,-97.4525896052481,179.542071157672,-132.333826148315,-75.541173460874,NA,-42.4762849611394,-22.62352960435,-40.3065974960739,-203.101746820371,NA,NA,NA,NA
"644","The",-9.94002676339117,88.095317001092,-110.538550992449,56.9597533008724,-124.308369143097,-0.761046206190364,151.842213878326,NA,-74.1649893277133,-42.8050636280455,-24.1477339879927,-27.1941940234323,-55.9706967396979,-14.1602745120112,-129.160871121491,-9.03250894553368,-10.7950811202772,-16.2228125304187,40.0255534881239,-18.3782584104714,3.62274289412861,-97.1933577326663,NA,248.948767783208,10.1540809970421,-8.73814222953503,10.8381069388349,35.4370427169591,-118.167307541058,-17.8825609702618,38.0990061134788,NA,16.491397534268,99.3427070289606,NA,-75.3973706177293,26.6376113750082,-21.3024137843154,-61.3023860029852,-76.7085301464639,-22.5990513479341,89.5683158537809,NA,52.2841437704805,-10.0883331500378,-87.7876525992878,-61.6830609423656,-241.36719272873,3.48340738853755,-38.6038212697126,-35.3400202163749,-17.3433726916168,-5.21519275636872,547.144625992475,-2.94292183066896,-114.616730835417,87.681479045046,-114.800292164149,62.8768032575777,NA,-25.2745475480079,48.5857583486012,-119.638283810748,-51.583132875347,-30.8253863039879,NA,-28.915717891621,NA,273.383512542322,15.7682660993556,146.055798433063,-38.9400161516634,266.1729457746,NA,-55.9061213750243,18.649949000154,106.025608692736,-200.565167815339,NA,NA,NA,NA
"645","existence",-8.68069669663025,-48.6530409269024,-82.3054206878782,28.3565339398152,-175.751292922553,-106.103083433543,-9.97721110435384,NA,-61.090115702725,158.01449384462,-143.027613929042,-22.6937530809152,-127.155661055515,-31.9318448226373,-72.3809731868836,-82.6518255344265,-125.072562655335,-60.8758368833995,-51.5879933160101,-44.9665873111597,6.83328549148454,-140.927847456917,NA,-30.8380167069114,-94.7609361435794,171.28112881155,-74.1318908317708,101.941322811489,NA,-58.6273591457861,-123.59872801871,NA,NA,-20.6430238046386,NA,-97.985726868608,-169.460486797784,-67.6158553791199,10.1079956734596,-129.75382163392,-53.3751423219176,-64.4270208365344,NA,129.084219390912,-84.324094701733,214.702078066456,-129.948500072208,-93.2527134438447,8.16215640263162,-70.6367771936921,-91.5257022113058,-10.2819159290677,-99.8088370975896,-124.085920614952,-134.015618477552,-150.184884063458,0.499402843458052,-93.5193025690757,55.1534748372111,NA,-51.3625176899193,14.2901607883872,-98.5305853589047,-104.878934243887,-8.13055778711831,NA,-30.6200496208051,NA,-167.920949359961,-43.8943010144556,42.5146166068895,-132.121446141618,25.0305880681783,NA,-39.6166121333697,-83.1704868133581,-7.97100987369353,-236.174904830436,NA,NA,NA,NA
"646","of",-23.1499151078513,-142.446623344242,-72.5774060432109,37.0602898610486,-129.067881846521,-174.370706668298,224.145451375439,NA,-5.34413493187797,-34.7749898734898,-84.5010873311512,45.3890658194815,-113.773202687062,-3.19834612690686,0.209145889407792,-17.5959561807182,-67.4155008644342,-11.6139751382552,-46.3721887111871,27.8864630729766,-28.0790142054307,-90.0709427786245,NA,-19.4201014684384,-59.1934161461877,-14.4080207363825,-26.3335600993975,279.186329367871,-109.021097099354,-63.0917612743411,-105.451371531156,NA,-61.1797766754381,-55.3263378321062,NA,-43.4659779092495,-43.5127055961931,-25.7501735185147,113.129217050941,-61.2009815652212,147.53029714773,-89.9324613644999,NA,154.484131167075,-68.0490395580886,-14.8692743769118,-62.3054877540585,-102.052939276211,-24.2963841138115,-4.9316619490494,-40.4757398838864,-15.5202821520416,-58.7829186994986,-79.6502829062875,-101.264139056188,-90.0220386307432,-5.62150825468936,-111.847123763328,78.8306913276388,NA,9.40678080897735,31.6350246086369,106.177099780611,-19.8671659805903,-3.44119105679952,NA,-78.1316626034236,NA,-61.3990771406314,22.3786939516574,-1.68733792924098,-62.2431111533377,60.0300053923368,NA,-54.6210395819667,29.286688302406,1.69171178714085,-279.796878312823,NA,NA,NA,NA
"647","other",-35.5202500744709,229.179197691761,-42.4608408909255,72.75868018052,-124.789343736249,-156.541725281974,-48.7642611159005,NA,-125.806698119384,-74.865211137157,74.5589726983242,49.6392862907401,-141.36568484497,14.9158687177801,-88.9009051432885,-86.9056144751646,-38.5542416319632,-1.44048731474563,-72.1789621132541,11.0922986226325,-21.9737429067527,328.56181235925,NA,48.6865062865017,-84.1509247164984,-104.39838521584,-29.8185589847003,43.9384694151356,NA,-55.4641603621033,117.199761402749,NA,-110.16625404632,-159.319203248906,NA,-46.2601560346888,-104.061754682589,-24.4068943159169,-37.165592110837,-36.7236273089494,-32.8577483392619,24.5698702903425,NA,177.884168977291,219.833079666064,-143.62440904404,-60.4382073189799,-191.995699633769,20.0429903932356,-35.9481399110391,-80.0685808813519,-15.9895537707671,-119.079740870109,184.734443789999,-75.30048737963,-75.8061152447639,12.2874536445167,-126.706628965791,46.9690271174555,NA,-33.6372042619784,31.4872258285299,4.73094900653305,31.9849333351395,13.4062232016353,NA,-40.4838284680157,NA,62.9486919082273,-37.4525896052481,-213.457928842328,-85.3338261483149,37.458826539126,NA,-58.4762849611394,-34.62352960435,-13.3065974960739,-266.101746820371,NA,NA,NA,NA
"648","neurological",-21.0510316632498,-157.0272198909,-116.188855535593,38.0549242592865,-181.472754812281,78.7258979527809,-74.8869235956938,NA,-57.5526788902308,-163.075727419047,-168.967553899567,-7.44353260965662,-155.748143213423,863.18237002205,110.50897578042,-106.961483828873,-73.2113034228641,-59.7023490598899,-33.3947667180771,-53.7607517615038,-32.0614432098375,-102.295092319043,NA,6.26859104802872,-116.71844471389,-60.7092356679079,-91.6168897170737,88.6934628587533,-104.483201516397,-42.9997582335483,-100.947595084805,NA,50.5319654216235,115.364110778562,NA,-84.7799049940473,-253.00953588418,-61.2725761765221,-77.186813488318,173.723532622352,-43.7631878089094,-73.924689181692,NA,-7.51574279887247,-144.441975477581,65.9469433993281,-112.08121963713,223.804526198598,39.5015309096787,28.3467448443182,-61.1185432087713,-32.7511875477932,-100.1056592682,-139.701193918666,737.948033199006,-159.968960677479,-3.59163525733592,-79.3788077715389,-0.708189372972261,NA,-22.406502760875,64.1423620082802,-39.976736132983,22.9731650718423,-77.2831435286835,NA,-101.972215485397,NA,-183.573180311102,-63.7255845713612,37.7440256938026,-108.212161136595,0.459409214967436,NA,-67.4718575125423,-39.0807047201142,-47.9693191569083,-223.479773337984,NA,NA,NA,NA
"649","or",23.8500848921487,27.5533766557578,-24.5774060432109,107.060289861049,-129.067881846521,-13.3707066682983,-15.8545486245605,NA,-87.344134931878,-66.7749898734898,283.498912668849,-26.6109341805185,-66.7732026870618,136.801653873093,-55.7908541105922,-37.5959561807182,171.584499135566,-30.6139751382552,-86.3721887111871,-58.1135369270234,2.92098579456929,-1.07094277862446,NA,59.5798985315616,14.8065838538123,-30.4080207363825,-12.3335600993975,109.186329367871,18.9789029006463,0.90823872565889,155.548628468844,NA,-68.1797766754381,48.6736621678938,NA,-39.4659779092495,179.487294403807,-34.7501735185147,-43.8707829490594,703.799018434779,-32.4697028522701,-45.9324613644999,NA,84.4841311670753,226.950960441911,15.1307256230882,-38.3054877540585,-86.0529392762115,32.7036158861885,-14.9316619490494,-71.4757398838864,-36.5202821520416,-56.7829186994986,-47.6502829062875,-93.2641390561884,6.97796136925682,15.3784917453106,-30.8471237633281,47.8306913276388,NA,-25.5932191910227,46.6350246086369,-21.8229002193887,0.132834019409742,-103.4411910568,NA,-78.1316626034236,NA,-41.3990771406314,-45.6213060483426,15.312662070759,-94.2431111533377,-2.96999460766317,NA,-38.6210395819667,35.286688302406,-9.30828821285915,-247.796878312823,NA,NA,NA,NA
"650","psychiatric",-30.26092000771,22.4308397637662,-126.227710586355,51.1554608194627,-156.232267515705,0.116237490673017,-50.5836860985805,NA,-56.7318244943955,-107.045653664491,-39.3209072427251,-40.8602727667428,-73.550649160787,NA,-64.1210072086811,-12.5249310640575,-55.8317231670212,-97.0935116677264,-32.7925089173881,5.5039697219442,-6.76320030939681,65.8273226349993,NA,-36.100278203618,-65.0659418571199,-35.3791141747553,-89.788556755306,-17.5572504903349,-23.3369910746927,-48.2089585376275,-1.49797272943977,NA,213.860791211917,-151.304934082505,-111.238717623183,21.1514877144324,-173.159852855381,-57.7203359107214,-89.7552104343921,-55.7689187964057,-43.6338393132454,-30.4254663999728,NA,-15.3157554022777,40.5973181143687,-61.1346783782959,-112.703646448823,128.118779651117,50.7217394073296,-117.981095835019,-97.2542628762828,-25.928097008218,-89.6733852113299,-94.4961028174282,583.626815973487,-223.374268472805,-34.8946225570713,-3.42563937071783,78.2456986970888,NA,18.2748255961102,-0.808371731684114,-70.1613525416235,-149.310868033401,-62.8989482814951,NA,-89.1881601971998,NA,111.644230005945,-47.1151567190593,-110.999110668502,-131.515256138269,-28.6835311672956,NA,-58.1867757194848,-33.4439654178621,-46.3032160625034,-110.711483835468,NA,NA,NA,NA
"651","conditions",-28.4708083521701,-98.1111005815681,-57.2665656371164,39.255997379639,-160.991780219129,-85.4934229714349,-66.2804486014672,NA,-91.9109700985602,-146.015579909936,-137.674260585884,-54.277012923829,-37.3531551081509,131.106226792258,195.249009802218,-102.088378299242,-30.4521429111782,-58.4846742755629,-67.1902511166991,-39.2313087946077,-8.46495740895613,-127.050262410959,NA,30.5308525447353,-26.4134390003497,-135.048992681603,-82.9602237935384,-30.8079638394232,9.80921936701163,-61.4181588417068,-50.0483503740749,NA,-141.810382997789,-17.9739789435718,-4.08384079835102,-87.9171195770878,-34.3101698265825,-53.1680956449206,-39.3236073804662,-103.261370215163,-33.5044908175815,21.0737563817464,NA,-143.115768005683,-80.3633882936822,-98.2163001559199,144.673926739484,-231.566966896364,12.9419479049806,-34.3089365143553,-31.3899825437943,-29.1050064686429,-141.24111115446,-89.2910117161903,-178.694401252033,-63.7795762681316,-19.1976098568066,-127.472470969897,47.19958676715,NA,37.9561539530954,63.2408945283515,-76.3459689502641,-133.594901138644,-110.514753034307,NA,-13.4041049090024,NA,-113.138359677008,-20.5047288667574,-146.742247030806,-139.818351139944,-10.8264715495587,NA,-56.9016939264272,10.1927738843899,-39.6371129680984,-61.943194332952,NA,NA,NA,NA
"652","can",7.05997323660883,-151.904682998908,-61.5385509924491,125.959753300872,-144.308369143097,-25.7610462061904,-40.1577861216739,NA,-56.1649893277133,-43.8050636280455,-92.1477339879927,-20.1941940234323,319.029303260302,41.8397254879888,-136.160871121491,-72.0325089455337,-50.7950811202772,-36.2228125304187,-89.9744465118761,-20.3782584104714,10.6227428941286,-88.1933577326663,NA,7.9487677832083,63.1540809970421,7.26185777046497,-19.1618930611651,73.437042716959,42.832692458942,-57.8825609702618,-42.9009938865212,NA,-56.508602465732,11.3427070289606,288.000296975473,-23.3973706177293,-46.3623886249918,-28.3024137843154,63.6976139970148,50.2914698535361,-32.5990513479341,-36.4316841462191,NA,-77.7158562295195,-67.0883331500378,-47.7876525992878,-39.6830609423657,-163.36719272873,19.4834073885376,-20.6038212697126,-66.3400202163749,-24.3433726916168,-68.2151927563687,-36.8553740075253,-73.942921830669,-90.6167308354167,-21.318520954954,-80.8002921641492,30.8768032575777,NA,16.7254524519921,32.5857583486012,-79.6382838107481,129.416867124653,-19.8253863039879,NA,-122.915717891621,NA,-46.6164874576785,15.7682660993556,-92.9442015669366,-100.940016151663,-5.82705422540012,NA,-39.9061213750243,-84.350050999846,-1.97439130726406,-137.565167815339,NA,NA,NA,NA
"653","also",5.26986158106898,-101.362742653574,-68.4996959416873,91.8592167406962,-119.548856439673,-165.151385744082,-56.4610236187872,NA,-46.9858437235485,-4.83513738260126,-160.794380644834,5.22254613365391,-59.168190792334,136.877797102884,-70.5308881323897,-69.4690617103492,-96.1746613761202,-36.8316499225822,-23.5767043125651,-32.6429798939195,-13.6755000063121,-65.3157726867081,NA,-12.682362965145,-21.4984218597282,13.9317362773124,-21.9902260229327,9.68775606604732,-16.3135179827624,-44.6733606661825,7.64938375811396,NA,-74.8374282560258,-113.988248109973,NA,-76.3287633262091,-107.21207165379,-41.8546540501162,43.2660109430889,-85.2160787277066,-42.728399843598,-77.9309069279384,NA,-79.9158436261142,-62.127626741987,-100.706030821664,2.9393658693272,-99.6814461812495,13.2631988908866,23.7240194096241,-46.2043005488634,1.83353676880808,-77.6474668132389,37.9395348912368,-127.621704605149,-83.2114230400903,-9.01553365521867,-110.75346056497,14.9229151875166,NA,-6.95587590499312,79.5364920885655,-65.4536674021075,-37.2990997701038,-55.2095815511763,NA,-72.6997731798184,NA,-81.8338977747256,-0.842161752946283,-225.201065204632,-125.636921149989,-24.6841138431371,NA,-25.1912031680819,-44.986790302098,-2.64049440166897,-9.33345731785505,NA,NA,NA,NA
"654","help",-19.730138418931,8.63725734642632,-116.499695941687,131.859216740696,-139.548856439673,-50.1513857440824,23.5389763812128,NA,-107.985843723549,-81.8351373826013,-162.794380644834,-29.7774538663461,-91.168190792334,-25.1222028971156,-78.5308881323897,-79.4690617103492,-86.1746613761202,-17.8316499225822,-22.5767043125651,31.3570201060806,-5.67550000631207,-24.3157726867081,NA,-10.682362965145,-134.498421859728,-17.0682637226876,3.00977397706731,33.6877560660473,48.6864820172376,-68.6733606661825,-120.350616241886,NA,-82.8374282560258,-105.988248109973,-71.1545798493593,-66.3287633262091,16.7879283462096,-41.8546540501162,-18.7339890569111,-93.2160787277066,-32.728399843598,-45.9309069279383,NA,-99.9158436261142,-70.127626741987,-20.7060308216638,-69.0606341306728,-5.68144618124953,3.26319889088656,-103.275980590376,-108.204300548863,-18.1664632311919,-79.6474668132389,21.9395348912368,33.3782953948505,-50.2114230400903,-13.0155336552187,-94.7534605649703,53.9229151875166,NA,-0.955875904993125,62.5364920885655,-57.4536674021075,-55.2990997701038,-72.2095815511763,NA,-104.699773179818,NA,-111.833897774726,-40.8421617529463,-201.201065204632,-77.6369211499892,24.3158861568629,NA,-41.1912031680819,-48.986790302098,7.35950559833103,-219.333457317855,NA,NA,NA,NA
"655","doctors",5.89952661444944,-39.7369216175709,-134.383130789402,75.5576070601676,-45.2703183294011,-114.322404357759,-121.370736110127,NA,-84.4484069110544,-122.925358646268,-156.734320615359,12.4727666049125,-55.7606729502424,6.99201194757137,127.359060834914,-106.778720004796,125.686597856351,-12.6581620990725,-20.3834777146321,38.5628556557364,-22.5702287076341,-116.683017548833,NA,-54.5757552102048,-47.4559304300389,-45.0586282021452,-54.4752249082356,1.43989611331207,29.2478506921246,-109.045759753945,-10.6994833079805,NA,-108.823905626907,-65.9811135267722,-20.6192103238552,-39.1229414516484,-140.761120740186,-37.5113748475184,-91.0287982186887,-120.738724471435,-43.1164453305897,-48.428575273096,NA,93.4841941841014,-68.2455075178346,-69.4611654887918,-27.1933536955942,-79.6242065388066,47.6025733979336,-53.2924585523656,-23.7971415463288,-12.6357348499174,-108.944288983849,-57.6757384124768,-132.658052928591,-5.99549965411098,-32.1065717560126,-124.612965767434,24.0612509773333,NA,-0.999860975948842,48.3886933084585,-94.8998181761858,-81.447000454374,-112.362167292742,NA,-67.0519390444104,NA,-117.486128725867,-70.6734453098519,10.0283438822808,-116.727636144966,-18.2552926963479,NA,-45.0464485472545,-46.8970082088541,-36.6388036848837,-234.638325825404,NA,NA,NA,NA
"656","establish",-23.6806966966303,-118.653040926902,-146.305420687878,211.356533939815,-155.751292922553,-80.1030834335428,-121.977211104354,NA,-44.090115702725,-137.98550615538,-144.027613929042,120.306246919085,-81.1556610555147,-19.9318448226373,-95.3809731868836,-122.651825534427,-108.072562655335,-47.8758368833995,-108.58799331601,-32.9665873111597,-31.1667145085155,50.0721525430829,NA,-93.8380167069114,-66.7609361435794,-79.7188711884502,-73.1318908317708,14.9413228114886,-13.044570191284,-58.6273591457861,-47.5987280187101,NA,-131.481557207495,-68.6430238046386,-18.9289639735191,-71.985726868608,-75.4604867977839,-54.6158553791199,-20.8920043265404,-111.75382163392,-43.3751423219176,-61.4270208365344,NA,-100.915780609088,-76.324094701733,-145.297921933544,-57.9485000722085,-187.252713443845,-27.8378435973684,-35.6367771936921,-52.5257022113058,-26.2819159290677,-130.80883709759,-84.0859206149525,-158.015618477552,-126.184884063458,-27.500597156542,-94.5193025690757,-0.846525162788937,NA,-24.3625176899193,-17.7098392116128,-66.5305853589047,9.12106575611253,-85.1305577871183,NA,-93.6200496208051,NA,-157.920949359961,-23.8943010144556,-118.48538339311,-132.121446141618,-37.9694119318218,NA,-47.6166121333697,7.8295131866419,-9.97100987369353,339.825095169564,NA,NA,NA,NA
"657","the",20.0599732366088,-31.9046829989079,-62.5385509924491,230.959753300872,-124.308369143097,-32.7610462061904,-64.1577861216739,NA,-97.1649893277133,-74.8050636280455,30.8522660120073,-42.1941940234323,-7.97069673969789,10.8397254879888,-83.160871121491,-49.0325089455337,-59.7950811202772,-45.2228125304187,-135.974446511876,-33.3782584104714,-37.3772571058714,-68.1933577326663,NA,-41.0512322167917,-40.8459190029579,-7.73814222953503,-21.1618930611651,0.437042716959069,1.83269245894198,-41.8825609702618,-127.900993886521,NA,-55.508602465732,-92.6572929710394,-2.9997030245274,-67.3973706177293,-52.3623886249918,-29.3024137843154,31.6976139970148,-32.7085301464639,-22.5990513479341,-44.4316841462191,NA,-67.7158562295195,-36.0883331500378,-17.7876525992878,-53.6830609423657,-53.3671927287305,-16.5165926114624,-25.6038212697126,-42.3400202163749,-14.3433726916168,-36.2151927563687,-36.8553740075253,-82.942921830669,-106.616730835417,14.681479045046,53.1997078358508,-17.1231967424223,NA,-11.2745475480079,-16.4142416513988,-103.638283810748,30.416867124653,-92.8253863039879,NA,-106.915717891621,NA,-76.6164874576785,-44.2317339006444,-132.944201566937,-116.940016151663,26.1729457745999,NA,-31.9061213750243,39.649949000154,-29.9743913072641,-201.565167815339,NA,NA,NA,NA
"658","diagnosis",-43.6806966966302,-228.653040926902,-98.3054206878782,1.35653393981517,-135.751292922553,-139.103083433543,-105.977211104354,NA,-54.090115702725,-122.98550615538,-23.027613929042,-37.6937530809152,-65.1556610555147,-21.9318448226373,-95.3809731868836,11.3481744655735,-30.0725626553352,-87.8758368833995,-121.58799331601,-87.9665873111597,-23.1667145085155,NA,NA,51.1619832930886,-7.76093614357941,-79.7188711884502,-89.1318908317708,-31.0586771885114,2.95542980871596,-26.6273591457861,-102.59872801871,NA,-35.481557207495,-148.643023804639,-20.9289639735191,-103.985726868608,-161.460486797784,-79.6158553791199,-4.89200432654039,-135.75382163392,-23.3751423219176,-64.4270208365344,NA,9.08421939091187,-49.324094701733,-125.297921933544,-105.948500072208,-93.2527134438447,-13.8378435973684,-55.6367771936921,-123.525702211306,-51.2819159290677,-99.8088370975896,-84.0859206149525,-150.015618477552,-158.184884063458,1.49940284345805,-44.5193025690757,-40.8465251627889,NA,4.63748231008068,31.2901607883872,-74.5305853589047,-99.8789342438875,-64.1305577871183,NA,-109.620049620805,NA,-167.920949359961,-153.894301014456,-14.4853833931105,-132.121446141618,168.030588068178,NA,-47.6166121333697,37.8295131866419,-68.9710098736935,-173.174904830436,NA,NA,NA,NA
"659","of",21.8500848921487,-182.446623344242,-72.5774060432109,13.0602898610486,-109.067881846521,-118.370706668298,-55.8545486245605,NA,-79.344134931878,-65.7749898734898,8.49891266884883,-44.6109341805185,-82.7732026870618,10.8016538730931,-89.7908541105922,68.4040438192818,35.5844991355658,-28.6139751382552,-11.3721887111871,54.8864630729766,-11.0790142054307,109.929057221376,NA,-5.42010146843841,-57.1934161461877,32.5919792636175,12.6664399006025,22.1863293678708,-125.021097099354,-39.0917612743411,-100.451371531156,NA,-52.1797766754381,-87.3263378321062,-33.8448261996955,-97.4659779092495,-75.5127055961931,-53.7501735185147,-42.8707829490594,-66.2009815652212,-42.4697028522701,-30.9324613644999,NA,104.484131167075,-46.0490395580886,-14.8692743769118,-78.3054877540585,53.9470607237885,48.7036158861885,25.0683380509506,-8.4757398838864,-43.5202821520416,-43.7829186994986,-63.6502829062875,82.7358609438116,45.9779613692568,14.3784917453106,-55.8471237633281,78.8306913276388,NA,10.4067808089774,-16.3649753913631,-45.8229002193887,-59.8671659805903,4.55880894320048,NA,-109.131662603424,NA,-81.3990771406314,142.378693951657,95.312662070759,-93.2431111533377,46.0300053923368,NA,-22.6210395819667,219.286688302406,32.6917117871409,-248.796878312823,NA,NA,NA,NA
"660","Tourette's",-35.4708083521701,721.888899418432,-8.26656563711639,95.255997379639,-180.991780219129,-164.493422971435,-106.280448601467,NA,-58.9109700985602,-84.0155799099356,-152.674260585884,-14.277012923829,-84.3531551081509,56.1062267922583,-108.750990197782,96.911621700758,-70.4521429111782,-112.484674275563,-113.190251116699,-35.2313087946077,-26.4649574089561,32.9497375890411,NA,-17.4691474552647,-35.4134390003497,-88.0489926816028,-65.9602237935384,-59.8079638394232,-118.190780632988,-93.4181588417068,1497.95164962593,NA,-142.810382997789,-185.973978943572,-21.083840798351,-132.917119577088,-213.310169826583,-76.1680956449206,-70.3236073804663,95.7386297848371,-13.5044908175815,-17.9262436182536,NA,26.8842319943171,-55.3633882936822,-138.21630015592,-121.326073260516,-75.5669668963637,-9.05805209501937,-114.308936514355,-55.3899825437943,-31.1050064686428,-172.24111115446,-73.2910117161903,4.30559874796746,1.22042373186834,-11.1976098568066,-112.472470969897,55.19958676715,NA,11.9561539530954,31.2408945283516,211.654031049736,-115.594901138644,-199.514753034307,NA,-59.4041049090024,NA,-153.138359677008,-80.5047288667574,69.2577529691939,-155.818351139944,80.1735284504413,NA,-64.9016939264272,51.1927738843899,-20.6371129680984,-205.943194332952,NA,NA,NA,NA
