"","word","A3QJPB0NZU5PY1","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A1U1QL617G5DU3","ACTW5YEWV9OR0","A1RE0RBV10VAVC","ALE5RDP8XZL3","A35QV79054LGTU","ARGHS9P7FVR3W","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3OQ1JKWS02NMF","ANC446SIU64J6","A14SNQOYGXPZ7K","A1WXZPUAXDE0DQ","AIG6UTA1PWMBE","A1JY8OZHGDL9GR","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","ARNTOT4L28BBP","A2NJGU26SOMOKV","A2BJ35SLVKCUL7","A3UDP95JGEX3H1","AOZ06WXWI630","A11GA4B4SEYK44","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A3SWH7DHWHP0BO","AJDL05304W8E","A21TTUZSQ5ZE6C","AK9FN3FCOY9Q2","AEUGCBFJPU0MX","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A15QI1G4FCMV5E","A7LIT8S8LGRAH","A11AUVZ4MCA7VU","AEX85SLEN727","A1FNEVG87BS5K0","A3T8CCUYDNT61C","AER86HM7LU5G","A1VXGA62J77RO","A1H314LD953G5Q","A1RWNYJA5X25YH","A2DGJ8T7C3HMCQ","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A14N0AMVXOBZYH","A2LFX0LP92GLCQ","A2MSCP411YP41Q","AZTDJC8RWO5C5","A127R5QI5OGBIK","A2VCTDV17CKH2X","A2AB80GWC0LU0P","A25OW5OQG4B8FR","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","ANL7UI5ES4L18","A1LDS7FXQNGLEN","A5E076UK5CA9J","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A1JBTEJN14MFFA","A21L2ZM379FG7","A2GNS1SQLQNMR2","A1RCM1Y87J0FGW","A3M0KT6KUJEZD1","ACUXGYJAQUZAE","A2TJHKHM8T2SV3","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A2U750ON775R3L","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1W079WCHEQKX6","A38UOBWJF4WFGG","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","AWZ83IBW10B96","AOTSROWZG1XS1","A2EAIMII6MSIO5","AA8O3Z9L0FSW1","AM7UBKT777C3R","A3NOO9K3CY1YU5","AKEZ83FQITFD8"
"924","Listening",-86.9669789268778,376.979520646352,-54.1699630241581,41.5154849410171,54.4641213652015,-60.4982092542082,-131.564884132644,-154.831909941183,60.0053256841551,-48.8374878718576,-52.2637734000626,-27.9607142290376,NA,NA,-28.0706785153714,NA,101.513889468104,NA,-30.0698138918098,-62.7692441034869,-95.7231293499697,61.1545043120645,14.5885040468783,-53.3972039165271,-26.5880079482121,-3.69484261296171,-59.2663740535064,107.654605306299,-32.9539352429763,-79.4191092796349,-6.78145446263698,-196.422901460391,-83.7264991145576,-180.962620416625,-12.1922200805379,-26.4811204021375,-60.2029588903717,-175.437551275886,1907.7231347048,-41.0595427596629,-5.84043328595488,-83.3644472957299,-91.2798381435739,-2.5211532521137,525.248220498397,-30.317522245846,-75.0741537425907,82.5094493940035,-92.6118435256478,-89.4629917994523,-99.1260479238079,39.4650511772229,-0.0615137314925001,-133.084270338835,-104.412902020973,42.2714174048119,-52.8915143531682,-38.9327658096547,NA,23.7832301212079,-121.00675979654,-98.3926912648218,-24.6495180079942,NA,-24.6856160488469,-29.7610900769005,-52.0085584367032,-71.5904428206747,25.3094463514451,NA,-163.84216841589,-72.5592860749079,-19.1092706433073,NA,-50.1248269891385,-111.316530220065,-66.9675447520388,-49.9805117933947,2.00916090788677,19.1024560019258,-51.4452370428818,2.9609511423208,-83.6966965222599,23.7552573122228,-134.541859288168,-130.909923018628,-143.830686810838,-352.535236662721,-105.620429895687,10.437177170561
"925","to",-210.658952329237,-31.3799805654473,-21.7926256464498,-54.1541495164379,63.7860811549425,42.862843308441,-76.280055742401,-146.229979845786,-74.1839891786386,-14.449223079214,-31.9240566200251,-50.2182596959633,NA,NA,-23.4154089504492,NA,-34.3959098127514,NA,-3.0526680654691,-60.462575889402,-66.3097662204202,-25.3863166698873,-106.420306966852,381.686239425992,-70.6681560121775,-38.2811265719197,1.39764659598226,-54.6359034216842,-13.0592770439172,-60.2139972296289,21.3240310975644,-102.472812285959,198.116313693516,154.636453377027,-5.61252744598953,-17.1972523179275,-30.8659119676865,-73.9337715764685,223.077562459214,-23.9892884500907,-20.7655540786433,-49.1508875033163,-57.4443994656368,-3.10515842334329,8.51704472272178,-102.629728591637,19.9306275780953,-97.2841057982138,-43.7100767749713,-44.137588924255,-43.1938860067366,54.6903869004343,-11.0993585927445,11.9478370848615,98.4675964348829,21.5138638186275,44.2033274261929,-40.8894806390679,NA,-19.9877454983379,-90.1804157704395,-72.1623892320916,-10.8078364084756,NA,-60.4763816764191,5.87915479993967,-23.4451667714174,-43.5601583550677,-51.0450821835049,106.346603757677,-57.2853342293984,-53.1795916154004,44.3063949864316,-136.567584025272,54.285482103827,-55.5129278895426,-37.6354315258934,-12.9724174431623,-19.6221224440579,-74.2148065555794,-16.6442903248772,10.0334541636958,-79.3203432801755,-5.60236041610464,-53.3045552754771,-75.7231336795549,-154.092617537249,-275.532816607271,-179.247279588586,-27.0704098611442
"926","the",-93.5600989860426,104.242805321953,-39.9893881289796,22.7986554060557,52.3115154706938,-87.6173070576518,-107.463602655293,-89.8873984308426,-102.156944198239,-45.0761180495916,-53.5440161600305,3.53281822788323,NA,NA,-32.0804474597238,NA,-47.4087956297721,NA,-14.1979746120892,-61.9349570628427,-81.0831038103558,18.2623720418201,-122.276191107748,-54.7542524800821,-10.7995634316111,47.0883425650743,-30.9829277825161,-2.88011646054374,-20.0442282152113,-121.529013236773,19.7375331603928,-54.1799678823062,-36.4326595647803,-96.7348428792086,-25.4096263937822,-37.0949477585289,-46.4854900994987,-62.7200258192424,-62.8302129342739,-2.85646763717246,-11.490536822545,-73.6099674736611,-75.9923192767707,-43.4503005417391,-60.6642158807532,-56.8708419708098,-21.2129126105742,76.972116372103,-55.5531863107822,-67.7555036207118,-56.8984805663182,67.5153389399755,-52.3796664697085,-49.4853211185238,-31.801046201668,-22.6636285262033,-35.9530785422873,-30.895664234866,NA,-53.5918918384028,-94.5841792027395,-94.623860951053,62.0719233630218,NA,-73.0777008724802,4.64483410324822,-37.2399370093153,-90.4216275644401,18.1484218929165,-79.0312203892415,-63.7934533988973,-89.8052622524729,7.67558561075461,186.139986715274,-24.487419195168,-73.7705853653315,-44.2543048439142,1.02642622109022,-37.1033676794943,-115.026626190221,-40.1872827131636,25.0230965892137,-75.8026794576161,-25.2655578834864,-92.3384558487187,-65.3212464422796,-150.340913147762,-170.676019472335,-142.300586775315,-9.56932599947203
"927","tale,",-223.362392299654,-42.5116229032476,-33.3829130940391,-31.2957347489572,-169.637615897804,-148.577607789837,-169.830696481076,-115.202235600956,-38.1028542374413,-15.3299079903469,-30.7839352400412,-27.9650259244237,NA,NA,-41.410524478273,NA,20.5654327361865,NA,-22.4885877053294,-32.8797194097241,-72.6297789902271,27.5597494652349,-89.987959389539,-57.6352362922304,-5.06237827047809,-56.1727191609377,-51.7440765395129,2020.63145746174,-9.01413055779967,-24.15904525106,-15.4354627139505,162.405720924999,4.46939391862726,-103.477435391681,2.9961757106326,23.1096613602682,-45.724646363123,-108.29253430479,142.35423627875,-41.5908260113359,-22.9405023103483,-104.528127414351,43.9118411009616,-70.1405847785306,380.973262912297,-81.3530687291552,-67.499992987913,-94.5154392872635,-65.2394053824041,-44.9913330136253,-94.3076696854814,16.165243019058,-24.9402822236365,-51.3516375252943,-103.33833147477,-101.018613215865,-52.2658904792476,-60.9080314264623,3.27651087455633,-43.8001845185326,-135.39170606734,-105.546804388976,65.8314429060165,NA,15.7196607353976,28.1761927098653,-42.8294774851113,-114.144565983185,-11.4645699542406,-29.7868686830793,-74.809691737895,-19.0566035266179,-47.5860331405994,NA,-48.0332217931582,-62.2859003169094,-69.4920514799557,-22.9758864504048,7.9341418496327,-4.65026545950573,-77.2732674897363,39.0023814402494,-94.7673518124974,40.40804718175,133.593743004798,-94.517471967729,-62.8375043687872,-65.9624252024639,-179.407201148772,-40.5671582761277
"928","the",-173.560098986043,81.2428053219526,-46.9893881289796,-0.201344593944344,-181.688484529306,122.382692942348,-195.463602655293,18.1126015691574,-132.156944198239,-30.0761180495916,-54.5440161600305,-43.4671817721168,NA,NA,-17.0804474597238,NA,-8.40879562977213,NA,-14.1979746120892,-85.9349570628427,-75.0831038103558,65.2623720418201,-146.276191107748,-84.7542524800821,7.20043656838893,16.0883425650743,-78.9829277825161,-147.880116460544,-42.0442282152113,-74.5290132367726,3.73753316039277,33.8200321176938,-126.43265956478,7.26515712079143,15.5903736062178,-17.0949477585289,-46.4854900994987,184.279974180758,-63.8302129342739,-4.85646763717246,-11.490536822545,-75.6099674736611,2.00768072322929,-51.4503005417391,269.335784119247,-57.8708419708098,-83.2129126105742,196.972116372103,-47.5531863107822,-67.7555036207118,-36.8984805663182,39.5153389399755,-12.3796664697085,45.5146788814762,-109.801046201668,-92.6636285262033,-35.9530785422873,-1.89566423486602,-47.7401397648813,-23.5918918384028,-109.58417920274,-89.623860951053,418.071923363022,NA,-143.07770087248,-6.35516589675178,-38.2399370093153,-90.4216275644401,-6.85157810708348,-99.0312203892415,-97.7934533988973,-62.8052622524729,54.6755856107546,NA,-74.487419195168,-42.7705853653315,-13.2543048439142,-30.9735737789098,-37.1033676794943,-106.026626190221,-30.1872827131636,25.0230965892137,-93.8026794576161,-33.2655578834864,-92.3384558487187,-88.3212464422796,25.6590868522383,-101.676019472335,-159.300586775315,-40.569325999472
"929","Lord",-214.461245642848,-23.1344087906475,-55.1861506115093,-43.2485396714508,-185.163050213555,-168.097457423745,-292.647149568185,-46.5448170158994,-190.12989921784,-46.7030130199693,-46.1639757000358,119.28389615173,NA,NA,-59.7454859689984,NA,-39.4216814467928,NA,-14.3432811587093,-31.4073382362834,-92.8564414002915,123.911060753527,-138.132075248643,-101.194744386156,-3.93097085104458,-19.5421882979317,-49.3635021610145,-129.124329499403,-0.0291793865055101,-40.8440292439163,3.15103522322114,-101.887123478654,-120.981632823077,-164.106139135445,47.7932746584252,-56.9926431991303,-46.1050682313108,-122.506280062016,-54.7379883277619,-40.7236468242542,-2.21551956644661,-69.0690474440059,-31.5402390879046,-36.7954426601348,13.1545235157718,-77.1119553499825,76.6435472007564,27.2283385424197,-75.3962958465931,-61.3734183171685,9.3969248741002,0.34029097951675,-3.65997434667252,-59.918479321909,-98.0696888382188,-156.841120871034,-36.1094845107674,-35.9018478306641,-29.7318144451625,-25.1960381784677,-98.9879426350395,-98.0853326700145,260.951683134519,NA,-48.6790200685413,5.41051340655676,-13.0347072472133,-97.2830967738126,15.341925969338,-22.4090445361604,-180.301572568396,-69.4309328895454,-27.9552237649224,-103.15244254418,-67.2603204941631,-91.0282428411205,-59.8731781619349,-51.9747301146573,-22.5846129149308,-86.8384458248636,-43.73027510145,32.0127390147315,-78.2850156350567,-26.9287553508682,-83.3723564219603,-93.9193592050043,109.410791241726,-35.8192223373995,-113.353893962043,-10.0682421377999
"930","of",-195.658952329237,-87.3799805654473,-37.7926256464498,-50.1541495164379,-128.213918845057,-147.137156691559,-136.280055742401,37.7700201542142,-34.1839891786385,2.55077692078602,-19.9240566200251,-45.2182596959633,NA,NA,-30.4154089504492,NA,-33.3959098127514,NA,-21.0526680654691,-52.462575889402,-101.30976622042,53.6136833301127,-122.420306966852,-108.313760574008,-58.6681560121776,21.7188734280803,-44.6023534040177,-164.635903421684,-11.0592770439172,-72.2139972296289,4.32403109756439,-86.4728122859588,-131.883686306484,66.6364533770275,20.3874725540105,-37.1972523179275,-46.8659119676865,-47.9337715764685,-56.9224375407859,-1.98928845009072,-20.7655540786433,-82.1508875033163,4.55560053436315,-34.1051584233433,-75.4829552772782,-54.6297285916371,4.93062757809527,-89.2841057982138,-35.7100767749713,-64.137588924255,116.806113993263,35.6903869004343,-11.0993585927445,-48.0521629151385,35.4675964348829,-118.486136181372,-35.7966725738071,-11.8894806390679,13.2515349153999,-3.98774549833793,-106.18041577044,-51.1623892320916,117.192163591524,NA,-90.4763816764191,-5.12084520006033,-28.4451667714174,-103.560158355068,-3.04508218350492,-67.6533962423225,-168.285334229398,-53.1795916154004,13.3063949864316,241.432415974728,-73.714517896173,-71.5129278895426,-38.6354315258934,-43.9724174431623,12.3778775559422,-79.2148065555794,-56.6442903248772,26.0334541636958,-69.3203432801755,33.3976395838954,-86.3045552754771,-55.7231336795549,5.90738246275107,386.467183392729,-147.247279588586,-41.0704098611442
"931","the",-233.560098986043,56.2428053219526,-47.9893881289796,-13.2013445939443,-167.688484529306,-157.617307057652,348.536397344707,322.112601569157,-152.156944198239,-15.0761180495916,-38.5440161600305,-1.46718177211677,NA,NA,-74.0804474597238,NA,-33.4087956297721,NA,-18.1979746120892,-29.9349570628427,-106.083103810356,2.26237204182009,-162.276191107748,-74.7542524800821,-8.79956343161106,17.0883425650743,-30.9829277825161,-192.880116460544,-16.0442282152113,-67.5290132367726,3.73753316039277,153.820032117694,-136.43265956478,-96.7348428792086,-17.4096263937822,-37.0949477585289,-30.4854900994986,-77.7200258192424,-94.8302129342739,41.1435323628275,8.50946317745504,-66.6099674736611,-28.9923192767707,-43.4503005417391,55.3357841192468,-89.8708419708098,-50.2129126105742,-123.027883627897,-71.5531863107822,-87.7555036207118,-26.8984805663182,58.5153389399755,-42.3796664697085,-47.4853211185238,-78.801046201668,-162.663628526203,-35.9530785422873,-2.89566423486602,233.259860235119,-23.5918918384028,-110.58417920274,12.376139048947,148.071923363022,NA,-126.07770087248,4.64483410324822,3.76006299068466,-120.42162756444,-28.8515781070835,-54.0312203892415,-169.793453398897,-58.8052622524729,7.67558561075461,-81.8600132847263,-77.487419195168,-65.7705853653315,-77.2543048439142,-48.9735737789098,25.8966323205057,-4.02662619022149,-20.1872827131636,57.0230965892137,59.1973205423839,-14.2655578834864,-59.3384558487187,-70.3212464422796,41.6590868522383,-41.6760194723352,-62.3005867753146,-10.569325999472
"932","Manor",-173.362392299654,97.4883770967524,-24.3829130940391,-25.2957347489572,-213.637615897804,-118.577607789837,-110.830696481076,353.797764399044,-58.1028542374413,-46.3299079903469,-28.7839352400412,-4.96502592442373,NA,NA,-82.410524478273,NA,-45.4345672638135,NA,-32.4885877053294,-80.8797194097241,-88.6297789902271,-19.4402505347651,-137.987959389539,-107.63523629223,-12.0623782704781,-25.1727191609377,-51.7440765395129,-40.3685425382628,-31.0141305577997,-59.15904525106,0.564537286049518,-149.594279075001,-105.530606081373,-159.477435391681,2.9961757106326,-36.8903386397318,-45.724646363123,-161.29253430479,-169.64576372125,77.409173988664,17.0594976896517,-89.5281274143507,28.9118411009616,-46.1405847785306,19.9732629122969,-64.3530687291552,-66.499992987913,-134.515439287264,-41.2394053824041,-54.9913330136253,-84.3076696854814,40.165243019058,-34.9402822236365,-75.3516375252943,6.6616685252303,-171.018613215865,-36.2658904792476,-19.9080314264622,NA,-43.8001845185326,-119.39170606734,-49.546804388976,3.83144290601646,NA,-66.2803392646024,-5.82380729013469,11.1705225148887,-134.144565983185,-11.4645699542406,-53.7868686830793,-217.809691737895,-27.0566035266179,30.4139668594006,159.555128196365,-113.033221793158,-86.2859003169094,-60.4920514799557,-35.9758864504048,-24.0658581503673,-122.650265459506,-47.2732674897363,40.0023814402494,-87.7673518124974,-44.59195281825,-74.4062569952019,-81.517471967729,-94.8375043687872,-136.962425202464,-132.407201148772,-24.5671582761277
"933","tried",-138.362392299654,180.488377096752,-41.3829130940391,39.7042652510428,-227.637615897804,-168.577607789837,-160.830696481076,-98.2022356009562,-58.1028542374413,-31.329907990347,-58.7839352400412,-8.96502592442373,NA,NA,-100.410524478273,NA,-62.4345672638135,NA,-18.4885877053294,-64.8797194097241,-66.6297789902271,42.5597494652349,-25.987959389539,-97.6352362922304,-15.0623782704781,-25.1727191609377,-67.7440765395129,-168.368542538263,40.9858694422003,-134.15904525106,0.564537286049518,-165.594279075001,-145.530606081373,-175.477435391681,-32.0038242893674,-16.8903386397318,2.27535363687699,40.7074656952097,-44.6457637212499,38.4091739886641,7.05949768965173,-78.5281274143507,-19.0881588990384,-46.1405847785306,-134.026737087703,-64.3530687291552,-104.499992987913,-110.515439287264,-65.2394053824041,-64.9913330136253,-4.30766968548142,34.165243019058,-24.9402822236365,-50.3516375252943,100.66166852523,-171.018613215865,-36.2658904792476,-44.9080314264623,NA,3.19981548146742,-103.39170606734,-64.546804388976,-21.1685570939835,NA,-95.2803392646024,-6.82380729013469,-23.8294774851113,-124.144565983185,11.5354300457594,-64.7868686830793,-85.809691737895,-84.0566035266179,30.4139668594006,214.555128196365,-132.033221793158,-94.2859003169094,-68.4920514799557,-23.9758864504048,6.9341418496327,-79.6502654595057,-47.2732674897363,-1.99761855975062,-71.7673518124974,-38.59195281825,-90.4062569952019,-103.517471967729,-206.837504368787,-299.962425202464,-139.407201148772,7.4328417238723
"934","to",-207.658952329237,-31.3799805654473,-21.7926256464498,35.8458504835621,-156.213918845057,42.862843308441,11.719944257599,54.7700201542142,15.8160108213615,-13.449223079214,-22.9240566200251,-18.2182596959633,NA,NA,-30.4154089504492,NA,-61.3959098127514,NA,-13.0526680654691,-52.462575889402,-85.3097662204202,6.61368333011269,-50.420306966852,-58.313760574008,4.33184398782245,-40.2811265719197,-60.6023534040177,-157.635903421684,-40.0592770439172,-129.213997229629,6.32403109756439,-126.472812285959,-91.8836863064841,-85.3635466229726,-24.6125274459895,-27.1972523179275,-14.8659119676865,-78.9337715764685,-87.9224375407859,-27.9892884500907,-30.7655540786433,-70.1508875033163,20.5556005343631,-42.1051584233433,5.51704472272178,-85.6297285916371,-84.0693724219047,-114.284105798214,-41.7100767749713,-54.137588924255,-13.1938860067366,25.6903869004343,-31.0993585927445,-60.0521629151385,237.467596434883,11.5138638186275,-35.7966725738071,-27.8894806390679,NA,58.0122545016621,-106.18041577044,-82.1623892320916,1.19216359152444,NA,61.5236183235809,-5.12084520006033,109.554833228583,-103.560158355068,-27.0450821835049,-43.6533962423226,-86.2853342293985,-35.1795916154004,-34.6936050135684,NA,-49.714517896173,-87.5129278895426,-45.6354315258934,-11.9724174431623,-19.6221224440579,-4.21480655557938,-26.6442903248772,34.0334541636958,-34.3203432801754,-26.6023604161046,-37.3045552754771,-82.7231336795549,-10.0926175372489,8.46718339272919,51.752720411414,-42.0704098611442
"935","discern",-200.164685613266,50.7339488715522,-51.7764380590986,-58.3901249039701,-189.586747266301,-199.537908522023,-151.19779030686,-84.5170727710698,-94.0487642766431,-48.5836979311023,-30.0238543200519,-20.4628700767307,NA,NA,-42.7406014968222,NA,-52.4603388978549,NA,-25.7792007985696,-75.8244817566055,-139.176454170098,4.85712688864966,14.3002723286697,-160.516220104379,-27.3251931093451,-5.43378088694972,-56.5052252965096,-22.8569686159819,-40.984032900388,-78.7890772653475,13.3915414117063,26.9914097323042,-154.628552597965,-118.220027904153,80.4019778150474,-46.6857295209346,-44.9638026267474,-110.865042790338,-88.461314508226,-53.3251843854994,-24.3904677981516,-122.44628735504,7.81600147869386,-72.8308690153222,-95.3892582946531,-55.8352954875006,-71.7870733652519,-144.00299494663,-67.925624454026,-62.2271624065388,118.283141195355,38.8151470981405,-17.5008979775645,-82.2179539320647,-32.8756167478714,-89.3735979055265,-36.5787024162079,-6.92039861805848,NA,13.9915228013377,-127.19923293194,-97.4697478268989,12.5909624490111,NA,157.517022343275,4.7075513164824,73.5809820390927,-117.86750440193,-1.07756180139775,-47.5425169769172,21.1740699231073,-48.3079448007629,52.1523481080467,NA,-50.5790243911483,-90.8012152684873,12.2702018840028,-11.9781991218997,-27.0283486212403,-95.27390472879,NA,12.9816662912851,-71.7320241673786,-43.9183477530136,118.525941858315,-131.713697493178,-134.334095589813,456.751169067407,-97.5138155222294,-7.56499055278336
"936","which",-142.362392299654,122.488377096752,-57.3829130940391,-72.2957347489572,114.362384102196,41.4223922101628,-117.830696481076,-125.202235600956,-78.1028542374413,-31.329907990347,-38.7839352400412,20.0349740755763,NA,NA,-37.410524478273,NA,-49.4345672638135,NA,-17.4885877053294,-64.8797194097241,-107.629778990227,27.5597494652349,-9.98795938953897,-97.6352362922304,0.93762172952191,-56.1727191609377,-67.7440765395129,-126.368542538263,-9.01413055779967,-101.15904525106,-0.435462713950482,-133.594279075001,-135.530606081373,264.522564608319,-56.0038242893674,-6.89033863973176,-45.724646363123,-41.2925343047903,-168.64576372125,-41.5908260113359,-42.9405023103483,-85.5281274143507,-18.0881588990384,1.85941522146939,-58.0267370877031,-80.3530687291552,167.500007012087,-151.515439287264,-63.2394053824041,-24.9913330136253,-64.3076696854814,45.165243019058,-14.9402822236365,-117.351637525294,22.6616685252303,-121.018613215865,-20.2658904792476,108.091968573538,NA,34.1998154814674,-103.39170606734,-88.546804388976,-4.16855709398354,NA,-90.2803392646024,-6.82380729013469,-26.8294774851113,-54.144565983185,-11.4645699542406,-45.7868686830793,-71.809691737895,-80.0566035266179,15.4139668594006,NA,-125.033221793158,-70.2859003169094,-27.4920514799557,-22.9758864504048,22.9341418496327,-97.6502654595057,-7.27326748973634,39.0023814402494,-38.7673518124974,-17.59195281825,70.5937430047981,-77.517471967729,-174.837504368787,-105.962425202464,154.592798851228,-8.5671582761277
"937","huntsman",-190.065832270072,-8.64326524104789,-36.9732005416284,-29.4373199814765,-209.06131295055,-0.0180588881154766,-169.381337219752,-114.174491356127,-132.021719296244,45.7894070985201,-48.6438138600572,71.2882078471158,NA,NA,-59.4056400060968,NA,289.526775285124,NA,-23.9245073451897,-5.29686293004617,-118.949791760034,1.50581560035705,-113.555611812226,-126.956712010453,-49.4566005287786,-74.0643117499557,-58.885799675008,-124.101181654841,-75.9689840716822,-24.1040932724912,-4.19495652546536,37.2842541359568,-149.177525856261,22.4086758396113,-10.3951211327453,-26.5834249615361,-28.5833807585595,-132.651297033112,-30.369089901714,-47.1923635725812,-45.1154505420532,-102.905367325385,-10.73191833244,-2.17601113371793,-97.570518898128,-106.076408866673,58.0693864460787,-211.746772776313,-49.7687339898369,-85.8450771029955,-65.4214533642263,36.6400991376817,-38.7812058545285,149.34888786455,-84.1442593844223,-3.55109025035729,-36.7351083846881,-49.9265822138566,40.3014868337128,-4.61262353872722,-132.60299636424,-83.9312195458603,-39.5292777794915,NA,274.915703147214,4.47323061979095,-56.2137881988052,-104.728973611302,4.11594227502369,-42.9203411238361,-198.334049246391,-70.9336154378354,-31.4784612676303,-80.322159581997,-134.351925690143,-109.058872744276,-20.348671434018,-46.9793554576472,3.49040614332325,-26.0857243634321,-27.9022446545955,675.971308716803,-124.214360344819,-48.5815452203954,16.4920412850733,-112.311810255903,60.4176087996746,-201.392033797657,-84.567122708958,8.9360933088888
"938","was",-242.560098986043,-51.7571946780474,-38.9893881289796,17.7986554060557,-142.688484529306,-167.617307057652,-135.463602655293,-95.8873984308426,-32.1569441982395,-15.0761180495916,-39.5440161600305,-60.4671817721168,NA,NA,-76.0804474597238,NA,-56.4087956297721,NA,3.8020253879108,-13.9349570628427,-92.0831038103558,65.2623720418201,-130.276191107748,-44.7542524800821,-57.7995634316111,-44.9116574349257,369.017072217484,-77.8801164605438,52.9557717847887,-68.5290132367726,3.73753316039277,-88.1799678823062,-136.43265956478,-24.7348428792086,-7.40962639378215,-17.0949477585289,-46.4854900994987,-42.7200258192424,186.169787065726,-45.8564676371725,28.509463177455,-84.6099674736611,-44.9923192767707,-35.4503005417391,-130.664215880753,-57.8708419708098,-21.2129126105742,-11.027883627897,0.446813689217791,-57.7555036207118,-46.8984805663182,14.5153389399755,-32.3796664697085,9.51467888147622,-78.801046201668,17.3363714737967,-3.95307854228728,19.104335765134,-47.7401397648813,39.4081081615972,-94.5841792027395,-44.623860951053,-6.92807663697822,NA,-85.0777008724802,16.6448341032482,-50.2399370093153,-80.4216275644401,-5.85157810708348,-36.0312203892415,-110.793453398897,-54.8052622524729,-7.32441438924539,206.139986715274,-130.487419195168,-48.7705853653315,-29.2543048439142,-14.9735737789098,165.896632320506,-59.0266261902215,-0.187282713163598,-22.9769034107863,-27.8026794576161,-19.2655578834864,18.6615441512813,-63.3212464422796,-54.3409131477617,-118.676019472335,-119.300586775315,214.430674000528
"939","telling",-38.1646856132661,-45.2660511284478,-43.7764380590986,32.6098750960299,-265.586747266301,-169.537908522023,-19.1977903068601,-70.5170727710698,-44.0487642766431,14.4163020688977,-28.0238543200519,1.53712992326931,NA,NA,-75.7406014968222,NA,-81.4603388978549,NA,1.22079920143041,-19.8244817566055,-107.176454170098,35.8571268886497,-137.69972767133,-30.5162201043787,6.67480689065489,-97.4337808869497,7.49477470349038,-124.856968615982,6.015967099612,-104.789077265347,13.3915414117063,-37.0085902676958,-114.628552597965,97.7799720958474,-7.59802218495264,-26.6857295209346,-44.9638026267474,-122.865042790338,-104.461314508226,-21.3251843854994,-4.39046779815157,-115.44628735504,-23.1839985213061,-24.8308690153222,-127.389258294653,-69.8352954875006,-99.7870733652519,93.99700505337,-57.925624454026,-72.2271624065388,-41.7168588046447,2.81514709814045,-17.5008979775645,-31.2179539320647,-17.8756167478714,-149.373597905526,-52.5787024162079,-42.9203986180585,-7.70683848600603,29.9915228013377,-112.19923293194,47.5302521731011,-17.4090375509889,NA,-53.4829776567247,4.7075513164824,-72.4190179609073,-117.86750440193,-17.0775618013977,-42.5425169769172,-200.825930076893,-43.3079448007629,5.15234810804668,-159.029730322543,-145.579024391148,-91.8012152684873,-43.7297981159972,-27.9781991218997,4.97165137875973,-59.27390472879,-4.35925226630909,-59.0183337087149,141.267975832621,-26.9183477530136,-55.4740581416851,-97.7136974931783,-87.3340955898127,-174.248830932593,-122.513815522229,24.4350094472166
"940","him",-232.560098986043,-27.7571946780474,-38.9893881289796,51.7986554060557,-174.688484529306,-137.617307057652,-184.463602655293,-81.8873984308426,-122.156944198239,-29.0761180495916,-36.5440161600305,-43.4671817721168,NA,NA,-29.0804474597238,NA,-33.4087956297721,NA,-6.1979746120892,42.0650429371573,-83.0831038103558,3.26237204182009,93.7238088922524,-114.754252480082,-51.7995634316111,47.0883425650743,97.0170722174839,-97.8801164605438,26.9557717847887,-86.5290132367726,3.73753316039277,1.82003211769382,-96.4326595647803,119.265157120791,-5.40962639378215,-67.0949477585289,-30.4854900994986,-69.7200258192424,-31.8302129342739,-29.8564676371725,-31.490536822545,-90.6099674736611,2.00768072322929,-3.45030054173907,-98.6642158807532,-74.8708419708098,106.787087389426,-91.027883627897,-55.5531863107822,-67.7555036207118,-16.8984805663182,40.5153389399755,-12.3796664697085,166.514678881476,15.198953798332,-142.663628526203,-3.95307854228728,-32.895664234866,-16.7401397648813,23.4081081615972,-95.5841792027395,-28.623860951053,-3.92807663697822,NA,-90.0777008724802,16.6448341032482,-57.2399370093153,-50.4216275644402,18.1484218929165,-47.0312203892415,-155.793453398897,-10.8052622524729,39.6755856107546,6.1399867152737,-103.487419195168,-58.7705853653315,-61.2543048439142,-13.9735737789098,-37.1033676794943,-38.0266261902215,-10.1872827131636,-46.9769034107863,19.1973205423839,-26.2655578834864,-12.3384558487187,-66.3212464422796,-22.3409131477617,445.323980527665,-6.30058677531465,38.430674000528
